*Intra   
#level node node weight
1 LMOD3 457398 1
1 LMOD3 MITF 1
1 LMOD3 457429 1
1 LMOD3 457443 1
1 LMOD3 457448 1
1 LMOD3 457475 1
1 LMOD3 457476 1
1 LMOD3 457478 1
1 MITF LMOD3 1
1 GBE1 PDCD10 1
1 ARL13B CRYBG3 1
1 RNU6-511P CRYBG3 1
1 ARL13B PDCD10 1
1 RNU6-511P PDCD10 1
1 DHFRL1 CRYBG3 1
1 NSUN3 CRYBG3 1
1 DHFRL1 RPL24 1
1 NSUN3 RPL24 1
1 DHFRL1 PDCD10 1
1 NSUN3 PDCD10 1
1 RNU7-108P CRYBG3 1
1 CRYBG3 ARL13B 1
1 CRYBG3 RNU6-511P 1
1 CRYBG3 464197 1
1 CRYBG3 DHFRL1 1
1 CRYBG3 NSUN3 1
1 CRYBG3 ARL6 1
1 CRYBG3 465410 1
1 CRYBG3 465411 1
1 CRYBG3 465412 1
1 CRYBG3 465413 1
1 CRYBG3 465414 1
1 CRYBG3 465415 1
1 CRYBG3 465416 1
1 CRYBG3 465417 1
1 CRYBG3 465418 1
1 CRYBG3 465419 1
1 CRYBG3 465420 1
1 CRYBG3 465421 1
1 CRYBG3 465423 1
1 CRYBG3 465424 1
1 CRYBG3 465425 1
1 CRYBG3 465426 1
1 CRYBG3 465427 1
1 CRYBG3 465428 1
1 CRYBG3 465429 1
1 CRYBG3 465430 1
1 CRYBG3 465431 1
1 CRYBG3 465432 1
1 CRYBG3 465433 1
1 CRYBG3 465434 1
1 CRYBG3 465435 1
1 CRYBG3 465437 1
1 CRYBG3 465438 1
1 CRYBG3 465439 1
1 CRYBG3 465440 1
1 CRYBG3 MINA 1
1 CRYBG3 465442 1
1 CRYBG3 465443 1
1 CRYBG3 465444 1
1 CRYBG3 465445 1
1 CRYBG3 465446 1
1 CRYBG3 465447 1
1 CRYBG3 465449 1
1 CRYBG3 465450 1
1 CRYBG3 465451 1
1 CRYBG3 465453 1
1 CRYBG3 465454 1
1 CRYBG3 465455 1
1 CRYBG3 465456 1
1 CRYBG3 465457 1
1 CRYBG3 465458 1
1 CRYBG3 465459 1
1 CRYBG3 465460 1
1 CRYBG3 465461 1
1 CRYBG3 465462 1
1 CRYBG3 465463 1
1 CRYBG3 465464 1
1 CRYBG3 465465 1
1 CRYBG3 465467 1
1 CRYBG3 465541 1
1 CRYBG3 465542 1
1 CRYBG3 465543 1
1 CRYBG3 OR5K4 1
1 CRYBG3 465591 1
1 CRYBG3 465592 1
1 CRYBG3 465593 1
1 CRYBG3 CLDND1 1
1 CRYBG3 RP11-227H4.5 1
1 CRYBG3 GPR15 1
1 CRYBG3 465597 1
1 CRYBG3 465598 1
1 CRYBG3 465599 1
1 CRYBG3 465600 1
1 CRYBG3 465604 1
1 CRYBG3 465605 1
1 CRYBG3 465606 1
1 CRYBG3 465607 1
1 CRYBG3 465608 1
1 CRYBG3 465609 1
1 CRYBG3 465610 1
1 CRYBG3 465613 1
1 CRYBG3 465615 1
1 CRYBG3 465616 1
1 CRYBG3 465617 1
1 CRYBG3 465618 1
1 CRYBG3 465619 1
1 CRYBG3 465620 1
1 CRYBG3 465621 1
1 CRYBG3 465623 1
1 CRYBG3 CPOX 1
1 CRYBG3 465625 1
1 CRYBG3 465626 1
1 CRYBG3 465669 1
1 CRYBG3 465673 1
1 CRYBG3 ST3GAL6-AS1 1
1 CRYBG3 ST3GAL6 1
1 CRYBG3 465683 1
1 CRYBG3 465684 1
1 CRYBG3 465685 1
1 CRYBG3 465686 1
1 CRYBG3 465690 1
1 CRYBG3 465692 1
1 CRYBG3 465701 1
1 CRYBG3 465704 1
1 CRYBG3 465706 1
1 CRYBG3 465708 1
1 CRYBG3 465734 1
1 CRYBG3 465735 1
1 CRYBG3 CTD-2021J15.1 1
1 CRYBG3 DCBLD2 1
1 CRYBG3 466046 1
1 CRYBG3 CMSS1 1
1 CRYBG3 466049 1
1 CRYBG3 TBC1D23 1
1 CRYBG3 LNP1 1
1 CRYBG3 TOMM70A 1
1 CRYBG3 464214 1
1 CRYBG3 465401 1
1 MINA CRYBG3 1
1 OR5K2 ARL6 1
1 OR5K2 465464 1
1 OR5K2 465465 1
1 OR5K2 465469 1
1 OR5K2 OR5K4 1
1 OR5K2 465615 1
1 OR5K2 465617 1
1 OR5K2 465618 1
1 OR5K2 465619 1
1 OR5K2 465620 1
1 OR5K2 465623 1
1 OR5K2 CPOX 1
1 OR5K2 465701 1
1 OR5K2 465708 1
1 OR5K2 466045 1
1 CLDND1 CRYBG3 1
1 RP11-227H4.5 CRYBG3 1
1 CLDND1 RPL24 1
1 RP11-227H4.5 RPL24 1
1 CLDND1 PDCD10 1
1 RP11-227H4.5 PDCD10 1
1 GPR15 CRYBG3 1
1 CPOX CRYBG3 1
1 ST3GAL6-AS1 CRYBG3 1
1 ST3GAL6 CRYBG3 1
1 ST3GAL6-AS1 OR5K2 1
1 ST3GAL6 OR5K2 1
1 RNU6-26P CRYBG3 1
1 RNU6-26P OR5K2 1
1 CTD-2021J15.1 CRYBG3 1
1 DCBLD2 CRYBG3 1
1 COL8A1 CRYBG3 1
1 COL8A1 OR5K2 1
1 COL8A1 TMEM30C 1
1 CMSS1 RPL24 1
1 TMEM30C 466038 1
1 TMEM30C 466040 1
1 TMEM30C 466050 1
1 TMEM30C 466052 1
1 TMEM30C 466054 1
1 TMEM30C 466055 1
1 TMEM30C 466056 1
1 TMEM30C 466057 1
1 TMEM30C 466058 1
1 TMEM30C 466059 1
1 TMEM30C 466060 1
1 TMEM30C 466061 1
1 TMEM30C 466062 1
1 TMEM30C 466063 1
1 TMEM30C 466065 1
1 TMEM30C 466066 1
1 TMEM30C 466068 1
1 TMEM30C 466071 1
1 TMEM30C 466072 1
1 TMEM30C 466074 1
1 TMEM30C 466079 1
1 TBC1D23 RPL24 1
1 NIT2 RPL24 1
1 LNP1 RPL24 1
1 TOMM70A RPL24 1
1 TFG RPL24 1
1 snoU13 TMEM30C 1
1 snoU13 RPL24 1
1 SENP7 RPL24 1
1 TRMT10C RPL24 1
1 PCNP RPL24 1
1 RP11-234A1.1 RPL24 1
1 RPL24 CLDND1 1
1 RPL24 RP11-227H4.5 1
1 RPL24 466044 1
1 RPL24 466046 1
1 RPL24 CMSS1 1
1 RPL24 466048 1
1 RPL24 466050 1
1 RPL24 466055 1
1 RPL24 466068 1
1 RPL24 TBC1D23 1
1 RPL24 466199 1
1 RPL24 466206 1
1 RPL24 466208 1
1 RPL24 466211 1
1 RPL24 466212 1
1 RPL24 NIT2 1
1 RPL24 466214 1
1 RPL24 466215 1
1 RPL24 466223 1
1 RPL24 466231 1
1 RPL24 LNP1 1
1 RPL24 TOMM70A 1
1 RPL24 466240 1
1 RPL24 TFG 1
1 RPL24 466342 1
1 RPL24 466343 1
1 RPL24 466344 1
1 RPL24 466345 1
1 RPL24 466347 1
1 RPL24 466349 1
1 RPL24 466350 1
1 RPL24 466351 1
1 RPL24 466352 1
1 RPL24 466353 1
1 RPL24 466354 1
1 RPL24 466355 1
1 RPL24 466356 1
1 RPL24 466357 1
1 RPL24 466567 1
1 RPL24 466579 1
1 RPL24 466584 1
1 RPL24 466585 1
1 RPL24 466586 1
1 RPL24 466611 1
1 RPL24 SENP7 1
1 RPL24 466613 1
1 RPL24 466615 1
1 RPL24 466633 1
1 RPL24 466634 1
1 RPL24 466635 1
1 RPL24 PCNP 1
1 RPL24 RP11-234A1.1 1
1 RPL24 466637 1
1 RPL24 466638 1
1 RPL24 466639 1
1 RPL24 466656 1
1 RPL24 466680 1
1 RPL24 NXPE3 1
1 RPL24 466682 1
1 RPL24 466684 1
1 RPL24 466685 1
1 RPL24 466688 1
1 RPL24 466691 1
1 RPL24 466700 1
1 RPL24 466701 1
1 RPL24 466822 1
1 RPL24 466823 1
1 RPL24 466824 1
1 RPL24 466909 1
1 RPL24 466910 1
1 RPL24 467793 1
1 RPL24 ALCAM 1
1 RPL24 467800 1
1 RPL24 DZIP3 1
1 RPL24 KIAA1524 1
1 RPL24 ATG3 1
1 RPL24 SLC35A5 1
1 RPL24 465593 1
1 RPL24 466054 1
1 RPL24 466056 1
1 RPL24 466422 1
1 RPL24 466617 1
1 RPL24 466675 1
1 RPL24 466676 1
1 RPL24 466677 1
1 RPL24 466679 1
1 RPL24 466683 1
1 RPL24 466686 1
1 RPL24 466687 1
1 RPL24 466689 1
1 RPL24 466690 1
1 RPL24 466692 1
1 RPL24 466695 1
1 RPL24 466699 1
1 RPL24 466788 1
1 RPL24 466807 1
1 RPL24 466812 1
1 RPL24 466817 1
1 RPL24 466819 1
1 RPL24 466820 1
1 RPL24 466821 1
1 RPL24 466825 1
1 RPL24 466826 1
1 RPL24 466828 1
1 RPL24 466829 1
1 RPL24 466908 1
1 RPL24 466911 1
1 RPL24 466912 1
1 RPL24 466913 1
1 RPL24 466914 1
1 RPL24 466915 1
1 RPL24 468077 1
1 RPL24 478993 1
1 RPL24 481695 1
1 NXPE3 RPL24 1
1 NFKBIZ RPL24 1
1 RP11-49I4.3 RPL24 1
1 ZPLD1 RPL24 1
1 CD47 HHLA2 1
1 HHLA2 468666 1
1 HHLA2 468674 1
1 HHLA2 468676 1
1 HHLA2 468678 1
1 HHLA2 468679 1
1 HHLA2 468681 1
1 HHLA2 468689 1
1 HHLA2 468691 1
1 HHLA2 468697 1
1 HHLA2 468698 1
1 HHLA2 468720 1
1 HHLA2 468728 1
1 DZIP3 RPL24 1
1 KIAA1524 RPL24 1
1 POGLUT1 PDCD10 1
1 TMEM39A PDCD10 1
1 RP11-190C22.8 RPL24 1
1 TIMMDC1 RPL24 1
1 RP11-190C22.8 PDCD10 1
1 TIMMDC1 PDCD10 1
1 GSK3B PDCD10 1
1 RP11-18H7.1 PDCD10 1
1 snoU13 CASR 1
1 FBXO40 CASR 1
1 CD86 CASR 1
1 CASR 473084 1
1 CASR 473110 1
1 DNAJC13 CRYBG3 1
1 DNAJC13 RPL24 1
1 ANAPC13 KY 1
1 CEP63 KY 1
1 ANAPC13 PDCD10 1
1 CEP63 PDCD10 1
1 EPHB1 KY 1
1 KY 476606 1
1 KY 476620 1
1 KY 476630 1
1 KY 476631 1
1 KY 476634 1
1 KY 476636 1
1 KY 476665 1
1 KY 476677 1
1 KY 476678 1
1 KY 476680 1
1 KY 476681 1
1 KY 476682 1
1 KY 476688 1
1 KY 476773 1
1 KY 476966 1
1 KY 477054 1
1 KY 477058 1
1 KY 477064 1
1 KY 477066 1
1 KY 477067 1
1 KY 477068 1
1 KY 477072 1
1 KY 477073 1
1 KY 477074 1
1 KY 477075 1
1 KY 477076 1
1 KY 477079 1
1 KY 477082 1
1 PPP2R3A KY 1
1 MSL2 PDCD10 1
1 CEP70 PDCD10 1
1 RNF13 PDCD10 1
1 TSC22D2 PDCD10 1
1 SLC33A1 PDCD10 1
1 GFM1 PDCD10 1
1 IFT80 PDCD10 1
1 SMC4 PDCD10 1
1 PPM1L PDCD10 1
1 RP11-16N11.2 PDCD10 1
1 SI 152516 1
1 SI 485251 1
1 SLITRK3 ZBBX 1
1 ZBBX 487216 1
1 ZBBX 487219 1
1 ZBBX 487221 1
1 ZBBX 487222 1
1 ZBBX 487223 1
1 ZBBX 487224 1
1 ZBBX 487226 1
1 ZBBX 487227 1
1 ZBBX 487228 1
1 ZBBX 487229 1
1 ZBBX 487230 1
1 ZBBX WDR49 1
1 ZBBX 487232 1
1 ZBBX 487233 1
1 ZBBX 487234 1
1 ZBBX 487235 1
1 ZBBX 487236 1
1 ZBBX 487237 1
1 ZBBX 487238 1
1 ZBBX 487239 1
1 ZBBX 487240 1
1 ZBBX 487241 1
1 ZBBX 487242 1
1 ZBBX 487243 1
1 ZBBX 487244 1
1 ZBBX 487245 1
1 ZBBX 487246 1
1 ZBBX 487247 1
1 ZBBX 487248 1
1 ZBBX 487249 1
1 ZBBX 487250 1
1 ZBBX PDCD10 1
1 ZBBX SERPINI1 1
1 ZBBX 487252 1
1 ZBBX 487253 1
1 ZBBX 487255 1
1 ZBBX 487256 1
1 ZBBX 487257 1
1 ZBBX 487258 1
1 ZBBX 487259 1
1 ZBBX 487260 1
1 ZBBX 487261 1
1 ZBBX 487262 1
1 ZBBX 487263 1
1 ZBBX 487264 1
1 ZBBX 487273 1
1 ZBBX 487275 1
1 ZBBX 487277 1
1 ZBBX 487279 1
1 ZBBX 487283 1
1 ZBBX 487284 1
1 ZBBX 487286 1
1 ZBBX 487287 1
1 ZBBX 487288 1
1 ZBBX 487289 1
1 ZBBX 487290 1
1 ZBBX 487291 1
1 ZBBX 487292 1
1 ZBBX 487293 1
1 ZBBX 487294 1
1 ZBBX 487295 1
1 ZBBX 487296 1
1 ZBBX 487297 1
1 ZBBX 487298 1
1 ZBBX 487299 1
1 ZBBX 487300 1
1 ZBBX 487301 1
1 ZBBX 487302 1
1 ZBBX 487303 1
1 ZBBX 487304 1
1 ZBBX 487305 1
1 ZBBX 487306 1
1 ZBBX 487307 1
1 ZBBX 487308 1
1 ZBBX 487310 1
1 ZBBX 487311 1
1 ZBBX 487312 1
1 ZBBX 487313 1
1 ZBBX 487318 1
1 ZBBX 487346 1
1 ZBBX 487347 1
1 ZBBX 487348 1
1 ZBBX 487349 1
1 ZBBX 487350 1
1 ZBBX 487353 1
1 ZBBX 487359 1
1 ZBBX 487387 1
1 ZBBX 487388 1
1 WDR49 ZBBX 1
1 PDCD10 GBE1 1
1 PDCD10 ARL13B 1
1 PDCD10 RNU6-511P 1
1 PDCD10 DHFRL1 1
1 PDCD10 NSUN3 1
1 PDCD10 465360 1
1 PDCD10 465592 1
1 PDCD10 CLDND1 1
1 PDCD10 RP11-227H4.5 1
1 PDCD10 LNP1 1
1 PDCD10 TOMM70A 1
1 PDCD10 RPL24 1
1 SERPINI1 RPL24 1
1 PDCD10 BBX 1
1 PDCD10 KIAA1407 1
1 PDCD10 QTRTD1 1
1 PDCD10 POGLUT1 1
1 PDCD10 TMEM39A 1
1 PDCD10 RP11-190C22.8 1
1 PDCD10 TIMMDC1 1
1 PDCD10 GSK3B 1
1 PDCD10 RP11-18H7.1 1
1 PDCD10 472595 1
1 PDCD10 472597 1
1 PDCD10 CCDC58 1
1 PDCD10 FAM162A 1
1 PDCD10 473621 1
1 PDCD10 475476 1
1 PDCD10 475478 1
1 PDCD10 475575 1
1 PDCD10 475576 1
1 PDCD10 ASTE1 1
1 PDCD10 NEK11 1
1 PDCD10 475726 1
1 PDCD10 MRPL3 1
1 PDCD10 ACAD11 1
1 PDCD10 UBA5 1
1 PDCD10 NPHP3-AS1 1
1 PDCD10 NPHP3 1
1 PDCD10 TFP1 1
1 PDCD10 TOPBP1 1
1 PDCD10 476500 1
1 PDCD10 476501 1
1 PDCD10 ANAPC13 1
1 PDCD10 CEP63 1
1 PDCD10 477157 1
1 PDCD10 MSL2 1
1 PDCD10 CEP70 1
1 PDCD10 478044 1
1 PDCD10 RP11-91G21.1 1
1 PDCD10 U2SURP 1
1 PDCD10 481421 1
1 PDCD10 COMMD2 1
1 PDCD10 RNF13 1
1 PDCD10 AC117395.1 1
1 PDCD10 ANKUB1 1
1 PDCD10 PFN2 1
1 PDCD10 RP11-651P23.5 1
1 PDCD10 481644 1
1 PDCD10 481645 1
1 PDCD10 TSC22D2 1
1 PDCD10 EIF2A 1
1 PDCD10 SERP1 1
1 PDCD10 481697 1
1 PDCD10 SELT 1
1 PDCD10 SIAH2-AS1 1
1 PDCD10 SIAH2 1
1 PDCD10 481757 1
1 PDCD10 481885 1
1 PDCD10 RAP2B 1
1 PDCD10 RP11-529G21.2 1
1 PDCD10 483368 1
1 PDCD10 483394 1
1 PDCD10 SLC33A1 1
1 PDCD10 SSR3 1
1 PDCD10 483661 1
1 PDCD10 CCNL1 1
1 PDCD10 KRT18P34 1
1 PDCD10 RP11-555M1.3 1
1 PDCD10 483836 1
1 PDCD10 483837 1
1 PDCD10 RP11-550I24.2 1
1 PDCD10 483839 1
1 PDCD10 484152 1
1 PDCD10 484153 1
1 PDCD10 484154 1
1 PDCD10 GFM1 1
1 PDCD10 484329 1
1 PDCD10 484331 1
1 PDCD10 484334 1
1 PDCD10 484335 1
1 PDCD10 484338 1
1 PDCD10 LXN 1
1 PDCD10 484351 1
1 PDCD10 484353 1
1 PDCD10 484369 1
1 PDCD10 484370 1
1 PDCD10 484371 1
1 PDCD10 484373 1
1 PDCD10 484870 1
1 PDCD10 484871 1
1 PDCD10 IFT80 1
1 PDCD10 SMC4 1
1 PDCD10 484874 1
1 PDCD10 484884 1
1 PDCD10 SCARNA7 1
1 PDCD10 484919 1
1 PDCD10 484972 1
1 PDCD10 484973 1
1 PDCD10 484974 1
1 PDCD10 PPM1L 1
1 PDCD10 RP11-16N11.2 1
1 PDCD10 484977 1
1 PDCD10 484979 1
1 PDCD10 484982 1
1 PDCD10 485017 1
1 PDCD10 485139 1
1 PDCD10 485140 1
1 PDCD10 485141 1
1 PDCD10 485142 1
1 PDCD10 485143 1
1 PDCD10 485145 1
1 PDCD10 485164 1
1 PDCD10 485168 1
1 PDCD10 487130 1
1 PDCD10 487131 1
1 PDCD10 487133 1
1 PDCD10 487134 1
1 PDCD10 487136 1
1 PDCD10 487137 1
1 PDCD10 487138 1
1 PDCD10 487139 1
1 PDCD10 487140 1
1 PDCD10 487141 1
1 PDCD10 ZBBX 1
1 SERPINI1 ZBBX 1
1 PDCD10 487143 1
1 PDCD10 487144 1
1 PDCD10 487145 1
1 PDCD10 487146 1
1 PDCD10 487147 1
1 PDCD10 487148 1
1 PDCD10 487150 1
1 PDCD10 487151 1
1 PDCD10 487152 1
1 PDCD10 487153 1
1 PDCD10 487162 1
1 PDCD10 487163 1
1 PDCD10 487164 1
1 PDCD10 487165 1
1 PDCD10 487166 1
1 PDCD10 487167 1
1 PDCD10 487169 1
1 PDCD10 487170 1
1 PDCD10 487172 1
1 PDCD10 487174 1
1 PDCD10 487175 1
1 PDCD10 487176 1
1 PDCD10 487177 1
1 PDCD10 487178 1
1 PDCD10 487179 1
1 PDCD10 487180 1
1 PDCD10 487181 1
1 PDCD10 487185 1
1 PDCD10 487186 1
1 PDCD10 487187 1
1 PDCD10 487224 1
1 PDCD10 487228 1
1 PDCD10 487229 1
1 PDCD10 487230 1
1 PDCD10 WDR49 1
1 PDCD10 487232 1
1 PDCD10 487233 1
1 PDCD10 487234 1
1 PDCD10 487235 1
1 PDCD10 487236 1
1 PDCD10 487237 1
1 PDCD10 487238 1
1 PDCD10 487239 1
1 PDCD10 487240 1
1 PDCD10 487241 1
1 PDCD10 487242 1
1 PDCD10 487243 1
1 PDCD10 487244 1
1 PDCD10 487245 1
1 PDCD10 487246 1
1 PDCD10 487247 1
1 PDCD10 487248 1
1 PDCD10 487249 1
1 PDCD10 487253 1
1 PDCD10 487255 1
1 PDCD10 487256 1
1 PDCD10 487257 1
1 PDCD10 487258 1
1 PDCD10 487259 1
1 PDCD10 487260 1
1 PDCD10 487261 1
1 PDCD10 487262 1
1 PDCD10 487263 1
1 PDCD10 487264 1
1 PDCD10 487265 1
1 PDCD10 487267 1
1 PDCD10 487268 1
1 PDCD10 487270 1
1 PDCD10 487271 1
1 PDCD10 487272 1
1 PDCD10 487273 1
1 PDCD10 487274 1
1 PDCD10 487275 1
1 PDCD10 487277 1
1 PDCD10 487278 1
1 PDCD10 487279 1
1 PDCD10 487280 1
1 PDCD10 487281 1
1 PDCD10 487282 1
1 PDCD10 487283 1
1 PDCD10 487284 1
1 PDCD10 487286 1
1 PDCD10 487287 1
1 PDCD10 487288 1
1 PDCD10 487289 1
1 PDCD10 487290 1
1 PDCD10 487291 1
1 PDCD10 487292 1
1 PDCD10 487293 1
1 PDCD10 487294 1
1 PDCD10 487295 1
1 PDCD10 487296 1
1 PDCD10 487297 1
1 PDCD10 487298 1
1 PDCD10 487299 1
1 PDCD10 487300 1
1 PDCD10 487301 1
1 PDCD10 487302 1
1 PDCD10 487303 1
1 PDCD10 487304 1
1 PDCD10 487305 1
1 PDCD10 487306 1
1 PDCD10 487307 1
1 PDCD10 487308 1
1 PDCD10 487312 1
1 PDCD10 487342 1
1 PDCD10 487345 1
1 PDCD10 487346 1
1 PDCD10 487347 1
1 PDCD10 487348 1
1 PDCD10 487349 1
1 PDCD10 487350 1
1 PDCD10 487353 1
1 PDCD10 487354 1
1 PDCD10 487356 1
1 PDCD10 487357 1
1 PDCD10 487359 1
1 PDCD10 487360 1
1 PDCD10 GOLIM4 1
1 PDCD10 487362 1
1 PDCD10 487363 1
1 PDCD10 487365 1
1 PDCD10 487369 1
1 PDCD10 487370 1
1 PDCD10 487372 1
1 PDCD10 487384 1
1 PDCD10 487388 1
1 PDCD10 487391 1
1 PDCD10 RNU2-20P 1
1 PDCD10 487917 1
1 PDCD10 487919 1
1 PDCD10 487940 1
1 PDCD10 487943 1
1 PDCD10 487944 1
1 PDCD10 487945 1
1 PDCD10 ACTRT3 1
1 PDCD10 RP11-816J6.3 1
1 PDCD10 MYNN 1
1 PDCD10 487948 1
1 PDCD10 487949 1
1 PDCD10 487950 1
1 PDCD10 487951 1
1 PDCD10 487953 1
1 PDCD10 487955 1
1 PDCD10 487956 1
1 PDCD10 487957 1
1 PDCD10 487959 1
1 PDCD10 487960 1
1 PDCD10 487965 1
1 PDCD10 487968 1
1 PDCD10 487991 1
1 PDCD10 487993 1
1 PDCD10 487994 1
1 PDCD10 RP11-379K17.4 1
1 PDCD10 SEC62 1
1 PDCD10 487996 1
1 PDCD10 487998 1
1 PDCD10 488013 1
1 PDCD10 488014 1
1 PDCD10 GPR160 1
1 PDCD10 488046 1
1 PDCD10 488047 1
1 PDCD10 488053 1
1 PDCD10 488054 1
1 PDCD10 488058 1
1 PDCD10 488061 1
1 PDCD10 488063 1
1 PDCD10 488064 1
1 PDCD10 488065 1
1 PDCD10 488071 1
1 PDCD10 488072 1
1 PDCD10 488073 1
1 PDCD10 488091 1
1 PDCD10 488112 1
1 PDCD10 SKIL 1
1 PDCD10 488116 1
1 PDCD10 488118 1
1 PDCD10 488266 1
1 PDCD10 RPL22L1 1
1 PDCD10 488273 1
1 PDCD10 488274 1
1 PDCD10 488275 1
1 PDCD10 EIF5A2 1
1 PDCD10 488403 1
1 PDCD10 TNIK 1
1 PDCD10 488465 1
1 PDCD10 488642 1
1 PDCD10 FNDC3B 1
1 PDCD10 488656 1
1 PDCD10 488664 1
1 PDCD10 488767 1
1 PDCD10 488774 1
1 PDCD10 TNFSF10 1
1 PDCD10 488835 1
1 PDCD10 488836 1
1 PDCD10 488837 1
1 PDCD10 488838 1
1 PDCD10 488839 1
1 PDCD10 ECT2 1
1 PDCD10 488841 1
1 PDCD10 488842 1
1 PDCD10 488845 1
1 PDCD10 490832 1
1 PDCD10 490833 1
1 PDCD10 490835 1
1 PDCD10 490836 1
1 PDCD10 490845 1
1 PDCD10 ZMAT3 1
1 PDCD10 490867 1
1 PDCD10 490868 1
1 PDCD10 PIK3CA 1
1 PDCD10 RP11-360P21.2 1
1 PDCD10 490870 1
1 PDCD10 490888 1
1 PDCD10 490925 1
1 PDCD10 ZNF639 1
1 PDCD10 490928 1
1 PDCD10 490930 1
1 PDCD10 490932 1
1 PDCD10 490933 1
1 PDCD10 MFN1 1
1 PDCD10 490937 1
1 PDCD10 490938 1
1 PDCD10 491017 1
1 PDCD10 MRPL47 1
1 PDCD10 NDUFB5 1
1 PDCD10 491020 1
1 PDCD10 491021 1
1 PDCD10 snoU13 1
1 PDCD10 491029 1
1 PDCD10 USP13 1
1 PDCD10 491331 1
1 PDCD10 491332 1
1 PDCD10 RP11-496B10.3 1
1 PDCD10 TTC14 1
1 PDCD10 491334 1
1 PDCD10 491335 1
1 PDCD10 491337 1
1 PDCD10 491338 1
1 PDCD10 491339 1
1 PDCD10 491340 1
1 PDCD10 491341 1
1 PDCD10 491342 1
1 PDCD10 CCDC39-AS1 1
1 PDCD10 CCDC39 1
1 PDCD10 491424 1
1 PDCD10 491425 1
1 PDCD10 491426 1
1 PDCD10 491427 1
1 PDCD10 491435 1
1 PDCD10 491441 1
1 PDCD10 491445 1
1 PDCD10 491446 1
1 PDCD10 DNAJC19 1
1 PDCD10 SOX2-OT 1
1 PDCD10 ATP11B 1
1 PDCD10 RP11-225N10.1 1
1 PDCD10 492017 1
1 PDCD10 492018 1
1 PDCD10 SENP2 1
1 PDCD10 492812 1
1 PDCD10 IL1RAP 1
1 PDCD10 ATP13A4 1
1 PDCD10 OPA1 1
1 PDCD10 RP11-175P19.2 1
1 GOLIM4 ZBBX 1
1 GOLIM4 PDCD10 1
1 ACTRT3 PDCD10 1
1 RP11-816J6.3 PDCD10 1
1 MYNN PDCD10 1
1 RP11-379K17.4 PDCD10 1
1 SEC62 PDCD10 1
1 ECT2 PDCD10 1
1 RNU4-4P NLGN1 1
1 NLGN1 152516 1
1 NLGN1 488862 1
1 NLGN1 488863 1
1 NLGN1 488864 1
1 NLGN1 488865 1
1 NLGN1 488866 1
1 NLGN1 488867 1
1 NLGN1 489393 1
1 NLGN1 489403 1
1 NLGN1 490114 1
1 NLGN1 490115 1
1 NLGN1 490168 1
1 NLGN1 490171 1
1 NLGN1 490179 1
1 NLGN1 490194 1
1 NLGN1 490195 1
1 NLGN1 490197 1
1 NLGN1 490198 1
1 NLGN1 490199 1
1 NLGN1 490200 1
1 NLGN1 490201 1
1 NLGN1 490202 1
1 NLGN1 490203 1
1 NLGN1 490204 1
1 NLGN1 490205 1
1 NLGN1 490209 1
1 NLGN1 490633 1
1 NLGN1 490634 1
1 NLGN1 490635 1
1 NLGN1 490640 1
1 NLGN1 490646 1
1 NLGN1 490656 1
1 NLGN1 490683 1
1 NLGN1 490830 1
1 NAALADL2 NLGN1 1
1 KCNMB2 489393 1
1 KCNMB2 490171 1
1 KCNMB2 490173 1
1 KCNMB2 490179 1
1 KCNMB2 490182 1
1 KCNMB2 490183 1
1 KCNMB2 490197 1
1 KCNMB2 490204 1
1 KCNMB2 490213 1
1 KCNMB2 490214 1
1 KCNMB2 490215 1
1 KCNMB2 490219 1
1 KCNMB2 490220 1
1 KCNMB2 490221 1
1 KCNMB2 TBL1XR1-AS1 1
1 KCNMB2 490229 1
1 KCNMB2 TBL1XR1 1
1 PIK3CA PDCD10 1
1 RP11-360P21.2 PDCD10 1
1 ZNF639 PDCD10 1
1 MFN1 PDCD10 1
1 NDUFB5 PDCD10 1
1 snoU13 PDCD10 1
1 RP11-496B10.3 PDCD10 1
1 TTC14 PDCD10 1
1 RP11-208N14.4 MASP1 1
1 MASP1 493168 1
1 MASP1 493285 1
1 MASP1 493289 1
1 MASP1 493294 1
1 MASP1 493297 1
1 MASP1 493298 1
1 MASP1 493299 1
1 MASP1 493300 1
1 MASP1 493301 1
1 MASP1 493303 1
1 MASP1 493304 1
1 MASP1 493306 1
1 MASP1 493308 1
1 MASP1 493309 1
1 MASP1 493310 1
1 MASP1 493312 1
1 MASP1 493313 1
1 MASP1 493314 1
1 MASP1 493315 1
1 MASP1 SST 1
1 MASP1 493317 1
1 MASP1 493318 1
1 MASP1 493319 1
1 MASP1 493320 1
1 MASP1 493321 1
1 MASP1 493322 1
1 MASP1 493323 1
1 MASP1 493324 1
1 MASP1 493325 1
1 MASP1 493326 1
1 MASP1 493327 1
1 MASP1 RP11-211G3.3 1
1 MASP1 RTP2 1
1 MASP1 493329 1
1 MASP1 493330 1
1 MASP1 493331 1
1 MASP1 493332 1
1 MASP1 493336 1
1 MASP1 493711 1
1 MASP1 493712 1
1 MASP1 493714 1
1 MASP1 493715 1
1 MASP1 493716 1
1 MASP1 493717 1
1 MASP1 493718 1
1 MASP1 493719 1
1 MASP1 493721 1
1 MASP1 493725 1
1 MASP1 493726 1
1 MASP1 493730 1
1 MASP1 493731 1
1 MASP1 493732 1
1 MASP1 493737 1
