nodeID	nodeLabel	DNA_methylation_logFC	DNA_methylation_P.Value	GRN_logFC	GRN_P.Value	GRN_eigenvalue	GRN_Page_Rank	GRN_size	GRN_nes	GRN_pval	fPPI_Mutations_of_interest_vs_Group_control_diff	fPPI_Mutations_of_interest_vs_Group_control_p.val	Metabo_mean.diff	Metabo_pvalue	eigen_pchic
10697	frag_783955	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10698	frag_783956	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10699	frag_783957	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10700	frag_783959	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10701	frag_783961	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10702	frag_783962	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10703	frag_783994	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10704	frag_784059	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10705	frag_784458	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.81e-18
10706	frag_784462	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.2e-18
10707	frag_784494	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48e-18
10708	frag_784495	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.63e-18
10709	frag_784496	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.94e-18
10710	frag_784497	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.72e-18
10711	frag_784498	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.14e-18
10712	frag_784499	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.46e-18
10713	frag_784500	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.27e-18
10714	frag_784585	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.78e-18
10715	frag_784586	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.69e-18
10716	frag_7865	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.04e-18
10717	frag_7866	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.85e-18
10718	frag_7867	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.14e-18
10719	frag_7868	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.28e-18
10720	frag_786903	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.6e-18
10721	frag_786904	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.05e-18
10722	frag_786906	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.74e-18
10723	frag_786907	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.29e-18
10724	frag_786909	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.91e-18
10725	frag_786912	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.63e-18
10726	frag_786914	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.24e-18
10727	frag_786915	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.29e-18
10728	frag_786916	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.03e-18
10729	frag_786917	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.13e-18
10730	frag_786918	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.77e-18
10731	frag_786921	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.03e-18
10732	frag_786922	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.78e-18
10733	frag_786923	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.35e-18
10734	frag_786924	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.48e-18
10735	frag_786925	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.1e-18
10736	frag_786926	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.73e-18
10737	frag_786927	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.39e-18
10738	frag_786928	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.47e-18
10739	frag_786929	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.59e-18
10740	frag_786930	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.94e-18
10741	frag_786931	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.73e-18
10742	frag_786932	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.37e-18
10743	frag_786933	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.57e-18
10744	frag_786934	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.54e-18
10745	frag_786935	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.78e-18
10746	frag_786936	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.69e-18
10747	frag_786937	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.3e-18
10748	frag_786938	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.54e-18
10749	frag_786939	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.43e-18
10750	frag_786940	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.89e-18
10751	frag_786941	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.11e-18
10752	frag_7870	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.34e-18
10753	frag_7871	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.47e-18
10754	frag_7872	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.18e-18
10755	frag_7873	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.5e-18
10756	frag_787427	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.31e-18
10757	frag_787428	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.02e-18
10758	frag_787429	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.44e-18
10759	frag_787430	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.19e-18
10760	frag_787431	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.69e-18
10761	frag_787432	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.2e-18
10762	frag_787433	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.2e-18
10763	frag_787435	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.47e-18
10764	frag_787437	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.07e-18
10765	frag_787438	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.05e-18
10766	frag_787439	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.97e-18
10767	frag_787440	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.44e-18
10768	frag_787455	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.68e-18
10769	frag_787459	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.04e-18
10770	frag_7875	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.43e-18
10771	frag_7876	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.5e-18
10772	frag_7877	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.22e-18
10773	frag_7878	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.59e-18
10774	frag_7880	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.33e-18
10775	frag_7883	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.27e-18
10776	frag_7884	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.15e-18
10777	frag_7885	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.19e-18
10778	frag_7887	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.85e-18
10779	frag_7888	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.54e-18
10780	frag_7889	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.55e-18
10781	frag_7890	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.02e-18
10782	frag_7895	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.31e-18
10783	frag_7896	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.9e-18
10784	frag_790167	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	9e-20
10785	frag_790364	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10786	frag_790749	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.52e-18
10787	frag_790750	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.33e-18
10788	frag_790751	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.61e-18
10789	frag_790752	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.67e-18
10790	frag_790822	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.66e-18
10791	frag_790915	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.71e-18
10792	frag_790917	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.48e-18
10793	frag_790918	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.09e-18
10794	frag_791044	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.64e-18
10795	frag_7923	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.57e-18
10796	frag_7924	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.38e-18
10797	frag_7925	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.67e-18
10798	frag_7926	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.26e-18
10799	frag_7932	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.09e-18
10800	frag_7938	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.9e-18
10801	frag_7963	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.6e-18
10802	frag_7964	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.44e-18
10803	frag_7965	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.37e-18
10804	frag_7966	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.64e-18
10805	frag_7967	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.47e-18
10806	frag_7968	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.4e-18
10807	frag_7969	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2e-18
10808	frag_7970	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.48e-18
10809	frag_7971	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.9e-18
10810	frag_797115	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.27e-18
10811	frag_797117	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.41e-18
10812	frag_797118	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.71e-18
10813	frag_797122	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.33e-18
10814	frag_797129	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-18
10815	frag_797155	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.37e-18
10816	frag_797162	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.69e-18
10817	frag_797169	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.51e-18
10818	frag_797176	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.25e-18
10819	frag_797178	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.05e-18
10820	frag_797180	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.99e-18
10821	frag_797181	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.13e-18
10822	frag_797182	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.88e-18
10823	frag_797183	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.68e-18
10824	frag_797184	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.52e-18
10825	frag_797185	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.05e-18
10826	frag_797188	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.56e-18
10827	frag_7972	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.67e-18
10828	frag_7973	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.04e-18
10829	frag_7975	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.84e-18
10830	frag_797831	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.11e-18
10831	frag_797851	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-18
10832	frag_797898	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.99e-18
10833	frag_7988	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.39e-18
10834	frag_798893	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10835	frag_798947	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10836	frag_798976	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10837	frag_798978	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10838	frag_799070	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000413
10839	frag_799073	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000413
10840	frag_799076	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000413
10841	frag_799077	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7e-04
10842	frag_799078	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000413
10843	frag_799080	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000413
10844	frag_799082	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000413
10845	frag_799083	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000413
10846	frag_799084	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000413
10847	frag_799085	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000413
10848	frag_799086	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000413
10849	frag_799185	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10850	frag_799220	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000413
10851	frag_799234	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000413
10852	frag_7993	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.39e-18
10853	frag_799304	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10854	frag_799314	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10855	frag_799325	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10856	frag_799423	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10857	frag_799431	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10858	frag_799432	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10859	frag_799433	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10860	frag_799441	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10861	frag_799444	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10862	frag_7995	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.99e-18
10863	frag_7996	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.09e-18
10864	frag_799654	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10865	frag_7998	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.09e-18
10866	frag_7999	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.59e-18
10867	frag_799946	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10868	frag_799955	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10869	frag_799990	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10870	frag_799992	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10871	frag_8000	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.95e-18
10872	frag_800026	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10873	frag_800027	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10874	frag_800106	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10875	frag_800108	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10876	frag_800112	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10877	frag_800113	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000413
10878	frag_800131	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10879	frag_800132	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10880	frag_800133	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10881	frag_800134	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10882	frag_800135	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10883	frag_800217	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10884	frag_800218	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10885	frag_800221	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10886	frag_800304	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000413
10887	frag_800305	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10888	frag_800359	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10889	frag_800410	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10890	frag_800476	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10891	frag_800556	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10892	frag_800585	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10893	frag_800586	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10894	frag_800588	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10895	frag_800590	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10896	frag_800591	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10897	frag_800592	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10898	frag_8006	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.72e-18
10899	frag_800667	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10900	frag_800689	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10901	frag_800788	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10902	frag_800833	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10903	frag_800835	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10904	frag_800837	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10905	frag_800931	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10906	frag_801321	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10907	frag_801322	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10908	frag_801323	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10909	frag_801328	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10910	frag_801342	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10911	frag_802576	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10912	frag_802577	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10913	frag_802578	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000287
10914	frag_804368	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000203
10915	frag_804378	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000203
10916	frag_804379	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000203
10917	frag_804520	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.93e-06
10918	frag_804526	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.93e-06
10919	frag_804528	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.93e-06
10920	frag_804539	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.93e-06
10921	frag_804541	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.93e-06
10922	frag_804542	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.93e-06
10923	frag_804547	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.93e-06
10924	frag_804551	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000203
10925	frag_804553	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000203
10926	frag_804556	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000206
10927	frag_804557	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000206
10928	frag_804558	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000492
10929	frag_804562	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000203
10930	frag_804564	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000203
10931	frag_804565	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000203
10932	frag_804567	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000203
10933	frag_804568	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000203
10934	frag_804569	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000203
10935	frag_804570	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000203
10936	frag_804571	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000203
10937	frag_804572	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000203
10938	frag_804573	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000203
10939	frag_804574	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000203
10940	frag_804575	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000203
10941	frag_804576	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000203
10942	frag_804581	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000203
10943	frag_804588	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000203
10944	frag_804590	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000203
10945	frag_804592	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000203
10946	frag_804593	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000203
