gene	2292873_REL	2410163_REL	2297941_REL	974025_REL	2463247_REL	2260671_REL	2297625_REL	1825001_REL	2430935_REL	2264225_REL	2620771_BL	2430935_BL	2295595_BL	2264225_BL	1794247_BL	2296723_BL	2502699_BL
PCDHGB1	2.109398	0.7129529	3.11897	-0.100844	-0.2626369	-0.7476453	1.181684	-1.044592	2.528288	2.735248	0.1871034	0.6379634	1.056916	1.878183	1.335374	-0.08944604	2.152847
PCDHGB2	1.728812	-0.4387801	0.5984663	-7.911081	-5.714096	-2.690875	-1.797597	-5.475682	1.991469	-0.8005836	-1.862962	0.8712882	-0.1384755	0.02576869	-5.762863	-3.760268	2.66812
PCDHGB3	4.211447	2.278099	5.234688	-0.2546275	-2.781508	0.2118562	0.3986707	2.512774	4.100843	2.411999	0.2291214	2.224254	1.244081	1.46258	2.097485	-1.902239	1.974002
PCDHGB4	3.844358	1.376785	3.739012	-1.25997	0.6450711	-0.04298706	3.658916	0.7066355	3.213982	2.092473	2.230716	1.42548	1.420125	1.990083	2.557309	-1.116356	2.579886
PCDHGB5	2.410253	0.7424013	3.432446	1.902746	-1.879225	-1.078023	2.959008	0.2881249	3.272763	3.205119	0.7648825	1.233147	-0.3342436	2.715751	1.531563	0.4208743	3.030458
PCDHGB6	2.751389	0.262703	3.187724	-1.235126	1.992504	0.1152513	1.181684	0.4415183	2.58326	4.027185	-0.09448978	1.35019	2.349631	3.657827	2.220584	1.335659	2.365711
PCDHGB7	2.018335	1.935477	2.996555	-0.9259283	0.5093239	-0.3355432	3.885674	0.1832507	2.601128	2.513776	-0.489441	1.471424	1.172102	1.590527	0.2166098	-1.434049	2.029188
PCDHGB8P	3.3438	1.856878	4.471623	1.430215	-0.1018051	-0.2688297	3.925208	-0.3661214	2.363589	2.109247	2.346588	0.3871411	2.888015	1.424623	-0.4885626	0.121718	2.551168
PCDHGC3	0.7811964	-0.553382	2.461338	-2.32211	-0.7839289	-1.136302	1.493617	-3.759446	1.368651	0.9931567	0.4346286	-1.727109	-1.676356	-0.6444097	-2.167295	-2.934812	1.07989
PCDHGC4	2.111449	0.5336717	3.677918	0.2813584	-0.4436743	-1.432323	2.70126	0.161329	3.472023	2.155201	0.69664	-0.4168597	1.586265	-0.04855433	1.213625	-0.6357834	0.4803368
PCDHGC5	0.5527506	0.2490896	2.318747	0.02788799	-1.547737	-1.197035	0.70692	-2.028758	1.526585	0.6430435	0.3982601	-0.7670008	0.6607808	-2.650611	-7.702045	-3.760268	-0.7236534
PCDP1	0.4000541	0.2074612	1.921247	-0.4409152	-1.328364	-1.469302	0.7351089	0.07015102	1.347636	0.6430435	0.7838018	-0.7670008	-2.339396	-2.052655	-1.096402	-1.784286	-0.2494178
PCF11	-7.396936	-3.569265	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-4.293172	-7.766103
PCGEM1	7.793593	7.579132	7.69859	8.424539	7.483827	7.737416	7.838551	7.026351	7.837814	7.353078	7.929953	7.315569	7.165763	7.636589	7.879174	7.435818	7.303461
PCGF1	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
PCGF2	4.331551	4.170789	4.251086	4.403761	3.93529	3.781475	4.639135	4.643116	3.8236	4.798321	4.913645	3.886765	4.041866	5.466702	4.201433	3.938554	4.160311
PCGF3	-1.991539	-1.639976	-2.759138	2.97961	-1.05146	-0.8659335	-0.2459979	-0.8539387	-0.4343062	-1.455429	-2.348093	0.1494337	-0.1693138	-2.396514	-0.307513	-0.7145299	-1.685154
PCGF5	5.27161	4.345672	4.724596	5.406089	4.947583	5.4505	4.619894	4.701245	4.789945	4.475042	6.252592	4.62865	4.375431	5.120013	4.946764	5.012501	4.444208
PCGF6	4.567579	4.889416	4.561448	5.307551	4.575103	5.583679	5.316089	5.239464	5.358269	4.884154	4.333375	6.33182	4.888153	4.940491	5.685931	4.938299	5.834439
PCID2	2.503782	2.034027	2.503904	1.230661	1.977148	2.078733	1.931446	2.064626	2.328266	3.109985	2.453841	1.194534	2.603314	2.492826	2.228987	2.150044	2.212751
PCIF1	5.216942	5.074467	5.258412	3.581465	4.594521	4.366268	5.171445	5.092271	4.98231	4.719673	5.044422	4.041632	5.415414	5.289864	3.793266	4.923206	4.950702
PCK1	5.939937	5.603946	5.9605	4.731356	5.813744	5.867275	6.04859	5.937106	5.925398	5.842739	6.568289	6.024953	5.634343	6.551923	5.939309	5.811286	5.625115
PCK2	-7.396936	-3.227287	-7.296482	-7.911081	-3.732684	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-5.34081	-4.132435	-7.702045	-7.526643	-1.18249
PCLO	2.805595	4.070833	4.036931	3.089406	3.606511	3.709881	4.036283	4.891359	4.354523	4.585855	3.418697	3.966848	4.643956	4.044072	2.36864	3.925629	4.548142
PCM1	-2.491596	-3.388167	-3.153613	3.137759	0.003002	1.202973	-4.00692	-1.324928	-0.5610435	-7.492143	-5.881416	-3.670095	-0.6022889	-5.954615	-5.762863	1.262165	-5.932144
PCMT1	8.359174	8.62426	8.924273	9.068898	8.228745	7.737289	8.271371	7.617911	8.195659	8.061291	8.638238	7.043088	8.166218	8.049112	8.288101	7.804137	7.833308
PCMTD1	5.482594	5.172378	4.748817	5.502717	5.648286	5.475343	4.766657	5.105247	5.110516	5.918925	4.234557	5.16343	4.579336	5.253208	5.99457	5.593302	4.815362
PCMTD2	5.695961	5.773704	5.901738	6.401446	5.583427	5.742197	6.067246	5.306539	6.040365	4.813242	5.684456	6.358044	6.051989	5.857305	5.629917	5.389546	5.702567
PCNAP1	4.379992	3.890774	5.02365	3.814981	3.682642	4.299139	5.197005	4.26044	4.570196	3.78458	5.18315	4.350815	4.767149	5.006217	3.914143	4.373961	4.944642
PCNA	6.752499	6.236201	7.123718	5.231331	6.769794	5.981084	5.634062	6.386278	5.008767	7.896412	3.595078	3.800689	6.994179	5.848885	6.196605	6.640129	6.28977
PCNP	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
PCNT	5.914175	5.52106	6.054777	5.485538	5.768375	5.62264	5.934322	6.226223	5.563584	5.271199	6.236159	5.441685	6.243052	5.567492	5.503136	5.951516	5.796097
PCNXL2	8.252869	8.467541	8.654588	7.555359	8.049863	7.96241	8.074971	8.319496	8.32258	8.555947	8.747757	7.686727	8.388124	8.359729	7.553557	7.935392	8.214838
PCNXL3	8.22656	8.305022	7.919843	8.913945	8.920228	8.971398	8.472316	8.139272	8.952541	9.223649	8.749788	9.028858	7.806685	8.690042	8.794552	8.38953	7.690176
PCNX	3.411946	5.106905	4.946939	2.532186	3.663583	4.299826	6.369088	5.367047	5.975062	5.201341	3.273991	4.06108	5.36317	5.94443	4.591065	5.007399	5.070891
PCOLCE2	7.095998	6.481681	6.800709	5.111148	6.458519	6.753461	6.672182	7.283109	7.383293	6.999572	7.050472	6.844947	6.373141	6.952601	5.970966	6.60171	6.245868
PCOLCE	-0.03533473	1.72541	-1.428495	0.4050423	0.4060791	1.724844	-0.1397963	0.8505749	0.9430352	1.18891	0.4583748	1.255828	3.060732	0.9996196	-2.258331	1.309365	0.1068972
PCOTH	5.416328	3.142054	0.2150304	-0.3447666	6.102048	5.379159	-1.47345	-0.1315565	1.657584	0.6973013	-7.44261	2.447562	-5.34081	0.5025713	5.546226	5.698989	2.037494
PCP2	-7.396936	-7.540128	-7.296482	-7.911081	-4.917333	-7.690131	-6.16984	-7.546208	-7.469332	-7.492143	-7.44261	-5.923553	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
PCP4L1	0.7071867	0.7030016	-1.066332	-0.3184328	1.162143	0.7592835	0.6926163	0.2261195	0.4195744	0.4458586	0.05316627	-0.3931411	0.1383032	1.237131	-1.323332	0.1809284	-0.06028789
PCP4	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
PCSK1N	-2.220009	-1.132668	-0.8985442	-6.453914	-7.64205	-2.309338	0.1280826	-7.546208	-1.263914	-1.86316	-2.19208	-1.986272	-2.205522	-0.8956095	-7.702045	-3.553101	-3.731284
PCSK1	-0.8727227	0.7030016	-0.1122513	-0.688205	-0.2148267	-1.106868	-2.583158	-1.754218	-1.22142	-1.495444	-0.2982521	-3.110194	-2.339396	-2.249	0.3764467	-3.371982	-1.481547
PCSK2	-7.396936	-7.540128	-7.296482	-7.911081	-3.091074	-6.136049	-3.8313	-5.475682	-3.637946	-6.008871	-3.388818	-5.923553	-3.986189	-5.954615	-3.778476	-5.147399	-0.9677793
PCSK4	-7.396936	-5.909183	-7.296482	-7.911081	-7.64205	-3.090954	-7.42035	-7.546208	-5.788622	-7.492143	-7.44261	-7.944765	-1.865408	-4.132435	-7.702045	-4.657964	-1.434839
PCSK5	-0.04443885	2.43963	0.8071003	1.483574	1.324649	-0.4979845	2.657743	0.3475749	1.183392	0.8959722	1.140067	-0.9625802	1.735233	0.02576869	-1.716376	0.0280805	0.6950668
PCSK6	-0.2189758	3.031093	-5.062759	-7.911081	2.07175	3.47338	2.659583	-0.5710426	3.519775	2.236845	-0.3386027	3.164919	0.9746765	2.187557	3.736929	1.968718	0.7567343
PCSK7	-2.139764	1.0079	-4.583844	3.008503	-1.671349	1.627504	-2.216341	1.848433	2.281014	-3.934497	0.3355312	3.736285	-0.6449952	-0.1594914	0.9545706	2.127645	-1.988211
PCSK9	5.658055	5.821054	5.417566	3.339356	5.113025	5.582833	5.744353	6.994353	6.71665	5.43417	5.411288	5.923241	6.00658	5.51685	4.496779	5.057135	5.249981
PCTP	-3.892871	-7.540128	-3.493036	-6.453914	-1.547737	-1.293215	-6.16984	-7.546208	-3.637946	-7.492143	-7.44261	-5.113193	-3.300058	-7.404848	-7.702045	-2.171729	-3.731284
PCYOX1L	3.490475	3.219138	2.728204	4.170915	3.316396	3.542347	3.149088	3.72695	3.124153	3.751839	3.004422	3.305628	3.510816	4.014261	3.679836	2.920726	4.368866
PCYOX1	3.251967	4.122144	3.593153	4.36468	3.550549	3.330081	3.799867	3.233526	3.496097	4.686526	3.240143	2.988821	3.525333	4.698398	4.063753	3.575977	2.929196
PCYT1A	3.869417	4.1985	4.268825	3.770437	4.272668	3.137535	4.727291	3.713832	3.535348	5.054915	3.67579	2.846645	3.676063	4.320666	3.947625	4.056876	2.723222
PCYT1B	5.026844	4.714097	5.178078	5.750418	4.686301	5.43025	5.067545	5.509965	5.152017	5.041868	4.913108	5.120821	4.885342	4.888657	5.543702	4.748904	4.455875
PCYT2	0.497366	-0.4609837	-1.216202	-2.744617	0.5514058	1.430798	0.7281132	-1.09647	0.8564205	-1.971861	0.6354619	1.783855	3.103284	-0.9233134	1.089905	0.7093179	1.047357
PC	4.27229	4.14988	4.46086	2.061569	3.857755	3.697421	3.690751	4.938844	4.245138	4.397958	3.806428	3.798115	3.720898	4.930369	2.334	3.811997	3.651454
PDAP1	4.312958	4.990542	4.117463	5.280885	5.270383	5.121479	4.996181	5.593682	4.720804	4.826996	5.136074	4.726624	5.630432	4.816688	5.371741	5.144323	5.084984
PDCD10	-2.890675	-3.388167	-1.216202	-1.09443	-3.091074	-2.450087	-2.27136	-3.209755	-3.880852	-2.089425	-5.881416	-5.923553	-4.510028	-3.894503	-2.571996	-5.89376	-7.766103
PDCD11	-0.06282129	0.916125	1.774985	-0.6714435	-1.278363	0.2001285	0.9366896	2.950025	1.936232	-0.5482704	2.480178	-0.9625802	0.9461875	-0.09505831	0.5872228	1.255294	-0.8713277
PDCD1LG2	5.464858	5.277119	5.525544	6.442447	5.23639	5.766506	5.122933	5.756524	5.468231	5.630821	5.019198	5.471867	5.994023	5.497718	6.00745	5.315514	5.674216
PDCD1	6.78402	6.415809	6.961654	5.602783	6.408595	5.895047	7.003879	6.443312	6.646325	6.796682	6.647569	5.678354	6.853372	6.51885	5.808044	6.734243	6.537353
PDCD2L	-0.2821851	-1.205775	-1.17725	-1.446995	-4.917333	-0.4417805	-0.360643	1.618375	-1.062955	-2.089425	-3.388818	-1.850879	-0.5204915	-1.725562	-2.258331	-1.96504	-0.7236534
PDCD2	4.63756	3.769667	4.837672	3.174149	4.235506	3.829843	4.557625	4.406202	4.196994	3.723795	4.888737	3.618715	4.870258	4.291589	3.847485	4.395993	4.410231
PDCD4	1.191115	1.272985	1.02318	0.07831132	0.9892236	0.7909026	1.323034	1.569274	1.657584	0.7323716	0.8570915	0.5428011	1.870248	0.8684293	-1.782406	1.342159	1.047357
PDCD5	7.917626	7.778493	7.610553	8.031729	7.354487	7.38552	7.393976	7.596756	7.510863	7.87125	7.524097	6.916239	8.012619	7.435795	7.422878	7.139267	7.182632
PDCD6IP	4.517032	4.293574	4.716863	4.363156	4.309918	3.672175	4.487377	4.275824	3.912147	5.171305	3.77131	3.261479	4.592034	4.858469	3.779029	4.621787	4.046607
PDCD6	5.781524	5.320071	6.104772	4.605917	5.834486	5.313322	5.63219	5.63005	5.287386	5.211863	5.75656	5.183779	5.72936	5.304867	5.454247	5.424419	5.166294
PDCD7	7.16766	6.950829	7.067307	8.305667	7.31419	7.001972	7.104719	6.665448	6.903597	7.129197	7.309034	6.806895	6.5938	7.244701	8.60509	7.081808	6.654035
PDCL2	3.971174	3.531793	3.860981	2.951481	3.706118	3.112728	3.806524	4.459946	3.52134	4.063786	3.926212	2.600115	4.307063	4.229257	3.672152	3.404927	3.752037
PDCL3	3.767107	3.595038	3.829052	3.122221	3.403218	3.307031	3.616927	4.019739	3.581081	3.934226	4.027909	2.94762	4.198022	4.471223	3.955243	3.444729	3.785709
PDCL	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-3.976822
PDC	4.207617	4.178889	4.811888	4.100078	3.721558	3.327389	4.234429	4.916933	4.055122	4.241668	5.020694	3.803257	4.655001	4.094156	4.441808	4.088145	3.726578
PDDC1	3.576873	3.097169	3.751683	1.208193	3.38975	2.709381	3.208101	3.514261	3.86486	3.405825	4.072829	2.476818	3.623056	3.668306	2.290501	2.890005	3.246479
PDE10A	-6.372217	-7.540128	-5.784644	-6.453914	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-3.050018	-7.404848	-7.702045	-5.89376	-5.932144
PDE11A	-5.035658	-2.719283	-7.296482	-1.235126	-7.64205	-3.342133	-7.42035	-7.546208	-3.248471	-3.247392	-7.44261	-3.273813	-3.300058	-2.180539	-7.702045	-7.526643	-5.932144
PDE12	4.845293	4.678992	5.065357	4.573325	4.519653	4.79298	4.746026	5.074053	5.20166	4.571401	4.942871	4.544412	4.305662	4.46389	4.983237	4.622454	4.36722
PDE1A	-6.372217	-4.309213	-1.850563	-7.911081	-7.64205	-7.690131	-2.729564	-7.546208	-1.263914	-6.008871	-7.44261	-3.918298	-0.2659929	-4.417511	-7.702045	-2.599766	-3.976822
PDE1B	3.833217	3.817723	3.138399	4.131461	2.762973	3.346134	2.95452	3.4019	4.178269	4.00674	3.423229	3.636109	1.20854	2.735818	2.753556	2.948679	2.277298
PDE1C	-5.035658	-1.282784	-3.937712	-1.597184	-1.094075	-2.121027	0.7627575	-3.759446	-1.658209	-7.492143	-7.44261	-3.110194	0.1383032	-7.404848	-4.076829	-1.434049	-3.175964
PDE2A	-0.2608061	2.1594	-2.275028	-0.3315396	-0.05896434	1.951605	0.9245008	0.5635396	2.684502	0.6613571	-0.5592483	1.54079	4.021529	0.8764856	0.2987406	0.8798284	1.969668
PDE3A	3.470641	0.7030016	-2.545649	-7.911081	-1.137988	3.516573	-3.404941	1.658052	-0.5347897	1.150531	0.2428599	3.695387	-2.339396	1.368606	1.311832	0.4691796	-1.529819
PDE3B	6.177357	4.66304	6.759738	6.022894	5.585116	6.124678	6.27472	5.474291	6.53066	6.12142	6.685319	5.010112	5.404985	6.435759	6.059325	6.146999	6.432413
PDE4A	2.250076	3.951924	-0.2878358	4.843843	1.956416	3.726328	2.710163	5.080638	4.680054	0.1411453	1.00953	5.214981	3.247433	2.012189	2.50982	1.386852	1.531867
PDE4B	3.83756	6.174523	4.056468	5.745745	4.30685	5.996846	4.314842	6.238708	5.266077	4.70209	4.541536	6.243791	4.236763	4.833339	4.439094	6.421837	3.140581
PDE4C	-4.353952	-3.569265	-3.698309	-3.704995	-4.917333	-3.211084	-2.808744	-2.24591	-3.637946	-3.729715	-3.228577	-7.944765	-4.510028	-7.404848	-7.702045	-5.147399	-3.521521
PDE4DIP	5.706854	6.146343	5.162504	5.905788	6.030395	5.030454	5.078244	5.281988	4.102934	6.190435	5.234336	4.183448	4.144172	5.046941	5.672515	5.250491	4.363095
PDE4D	6.581988	6.523452	7.294732	5.890171	5.588489	6.117682	7.409775	6.357645	6.875578	6.232765	6.190144	5.843127	6.856725	6.31776	6.643074	6.507816	6.440852
PDE5A	1.579764	2.855808	2.160501	1.646174	0.003002	4.765889	1.456004	1.673623	2.714908	0.8882182	2.007469	5.500244	1.367383	1.328058	2.616156	2.914198	1.030811
PDE6A	-0.08144099	0.6624957	-1.102365	-1.235126	-0.6192714	-2.980063	-0.5688733	-7.546208	-2.287684	-0.9876646	-4.665887	-2.490936	-2.339396	-1.631164	-2.355501	-1.623678	-1.988211
PDE6B	3.404438	3.656916	4.332628	1.758672	3.69521	3.017377	4.449067	3.698691	4.143128	0.1280366	4.623901	3.128513	4.371419	2.177811	1.836608	4.034979	3.66626
PDE6C	-1.139113	-1.243766	0.1704258	-1.954582	-1.879225	-0.3355432	0.2405108	-2.24591	0.07209048	-0.09972791	-0.5592483	-2.393597	-1.509233	-1.342298	-1.373339	-1.784286	-1.18249
PDE6D	2.752704	2.307951	3.304128	1.770988	2.501941	1.64923	2.477594	3.075473	2.546846	2.641498	2.402741	2.145469	2.670162	2.45028	1.890577	2.680301	2.156665
PDE6G	3.379978	2.889103	4.081779	3.501498	2.165053	2.141399	2.762458	2.473283	2.209045	3.045215	3.159142	1.553051	1.958476	3.045482	2.349499	2.142616	1.799412
PDE6H	3.2923	2.223455	-5.784644	0.8209234	2.786656	0.6600426	-1.880713	-3.458577	0.699398	2.233789	-7.44261	-0.7368348	-4.510028	-0.1928203	2.675773	2.197412	-0.190031
PDE7A	5.857568	4.731947	7.077409	5.493689	5.095354	4.651054	5.36539	5.39197	5.651952	4.986657	5.173319	4.246149	5.282857	5.941073	5.986538	5.464066	5.39682
PDE7B	1.022627	0.6929812	2.683934	1.770988	-1.433885	-0.3700936	-0.4215735	-1.38818	1.19912	0.9036849	0.03748679	-1.55934	-0.443084	1.545762	-2.000832	-3.760268	-1.798856
PDE8A	4.308048	4.993607	3.645694	5.806084	4.057135	4.62662	4.188023	4.905439	4.554997	4.503871	4.89962	4.460654	3.579666	4.572019	4.551409	4.003548	4.158409
PDE8B	2.0227	2.576731	2.928988	3.541586	2.950252	1.600992	3.692549	1.941409	2.598166	2.449366	1.568781	1.839973	0.3268996	2.030356	1.483204	3.119201	2.404759
PDE9A	-2.764962	0.04364177	-2.195036	3.63129	-2.526774	-1.228388	1.359708	-0.4994523	2.404865	2.14222	-1.369361	-0.6499461	-0.6022889	-0.6444097	-0.60323	-1.046774	-0.04267017
PDF	-1.857133	-1.542052	-1.216202	-3.146326	-2.213194	-4.561528	-1.880713	-0.1047461	-2.5781	-1.86316	-1.644885	-2.490936	-1.767788	-2.115181	-2.826814	-0.9483166	-1.859255
PDGFA	-1.51587	-0.626784	0.2003149	-7.911081	-7.64205	-0.2365953	-7.42035	-3.759446	-1.10097	-2.089425	-1.369361	1.186686	-3.300058	-1.459094	-1.18294	-1.046774	-3.976822
PDGFB	-5.035658	-1.590183	-7.296482	-7.911081	-3.732684	-1.078023	-1.968911	-2.9976	0.5479518	-6.008871	-5.149251	-2.1357	-2.486975	-3.078761	-0.2363747	-1.623678	-1.859255
PDGFC	3.507707	3.711293	4.171274	2.417398	3.439152	3.572224	4.50283	3.092949	3.902573	3.809427	5.525638	2.748768	4.722701	5.5284	2.905457	4.468334	4.271879
PDGFD	1.11138	1.896713	2.11807	-5.743924	0.9372688	2.830334	1.053228	4.422421	3.544611	-1.916487	3.038299	3.615795	2.865372	0.6319341	0.4644855	0.2790364	0.5400151
PDGFRA	-2.64933	0.4409192	-2.879032	-0.6714435	-7.64205	1.930467	-3.404941	-2.368116	-3.430105	-3.934497	-4.304464	0.5179963	2.754731	-3.894503	-1.275001	0.3835534	-1.001418
PDGFRB	-0.1783243	2.704423	-0.351457	-1.446995	0.278262	2.871582	1.649852	5.733958	4.672327	-0.8258694	1.876995	5.298372	3.595804	0.3372939	0.9341576	1.681521	0.9885966
PDGFRL	-4.353952	-2.344321	-7.296482	-7.911081	-4.030805	-6.136049	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-1.16048	-2.320873	-7.702045	-7.526643	-7.766103
PDHA1	7.433751	7.157149	7.129919	7.177941	7.917689	6.817229	6.907796	6.651756	6.683489	7.685276	7.194071	5.922946	7.262267	6.836603	7.495531	7.277613	6.773527
PDHA2	-7.396936	-7.540128	-5.784644	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
PDHB	5.678084	5.749132	5.817762	5.388962	5.197718	5.095996	5.396611	5.40602	5.17854	5.570627	5.649426	4.930111	5.679392	5.633452	5.367466	5.291368	5.208744
PDHX	5.327153	5.12052	5.650567	5.008269	4.841342	4.945202	5.335495	4.958839	5.560163	5.013636	5.631913	4.972379	5.526624	4.968085	5.987158	5.355818	5.612661
PDIA2	-0.5801724	-0.6018994	0.2003149	-1.446995	0.3751707	0.02506667	-1.008677	-2.133252	0.1711098	-0.9316924	-1.369361	-1.272974	-1.767788	-1.419102	-7.702045	-2.099492	-1.389595
PDIA3P	9.306833	9.067268	9.082289	9.660401	8.564474	8.408215	8.33937	9.307019	8.359135	8.903174	8.50514	8.181974	8.601181	8.318466	9.307098	9.171887	8.03694
PDIA3	3.945538	3.653045	4.092776	3.997688	3.455866	3.19775	4.266772	3.751002	3.339924	3.628109	4.239704	2.841656	3.851451	3.628312	2.697131	3.588331	3.775814
PDIA4	5.943107	7.383514	5.566283	6.058025	6.140752	6.114171	6.132945	7.124328	6.04418	6.945023	6.404521	5.643302	7.016616	6.119042	6.540888	7.246445	5.997648
PDIA5	4.875474	5.976805	4.356053	3.792503	5.101268	4.167568	4.554662	3.708173	2.94686	4.924991	4.500666	2.165572	4.570031	4.621392	4.167952	5.42327	4.311802
PDIA6	7.043327	7.317991	6.804059	6.38939	7.042533	6.333169	6.189746	6.754166	6.100487	7.475131	6.360303	5.482724	6.906787	7.104907	6.433865	7.215473	5.923961
PDIK1L	3.200875	2.18822	3.095304	1.390856	2.87492	2.264752	3.008927	2.122501	2.742004	2.428132	2.893393	1.703633	2.787218	3.257738	1.842097	3.173055	2.881547
PDILT	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
PDK1	5.638988	5.71209	6.289912	4.899241	4.789538	4.739799	5.359177	4.662754	5.910249	4.942413	5.729675	5.531175	5.536213	5.758052	5.052343	5.361427	4.285891
PDK2	4.4897	5.15332	5.240543	5.907532	4.074074	4.314857	4.974545	5.007264	4.969184	4.31363	4.894189	4.663703	4.852138	5.216787	5.030876	4.155195	3.90626
PDK3	4.482191	3.537404	3.950538	3.554112	3.937936	4.573635	3.993895	3.383081	4.207724	4.069797	3.447162	4.591982	3.211976	3.763692	3.514377	4.443614	3.144432
PDK4	-0.2397394	2.378422	-5.784644	4.810673	1.749046	4.578739	1.693604	-0.1867201	0.01990985	-0.4664594	-5.881416	3.674495	2.288534	1.849821	4.007468	1.399372	2.029188
PDLIM1	6.342298	4.53707	7.199554	6.120115	4.89135	5.695974	2.843995	5.748735	6.200329	6.579448	4.878323	5.680102	3.804612	5.925626	4.373331	4.280612	2.890745
PDLIM2	3.998581	4.467502	4.363502	4.270777	4.72282	5.431191	4.430332	5.207062	5.020987	4.893867	4.718506	5.100602	3.768456	4.903024	4.677264	4.420768	3.228454
PDLIM3	-3.544006	-2.719283	-7.296482	-7.911081	-7.64205	-4.272975	-7.42035	-7.546208	-2.810296	-7.492143	-7.44261	-7.944765	-3.300058	-3.894503	-7.702045	-4.293172	-7.766103
PDLIM4	-0.2821851	0.4288943	-2.879032	1.460947	-4.917333	-1.049743	-2.112224	-5.475682	-2.046046	-1.416495	0.593186	-0.9280865	-5.34081	-0.6676506	-7.702045	-0.5370584	-1.685154
PDLIM5	5.432413	4.421212	4.204837	5.887345	4.514344	5.014221	4.573812	4.908733	4.688436	3.341976	4.56223	5.88465	4.136312	3.189858	5.202845	4.735389	4.489563
PDLIM7	4.501478	3.81657	4.91124	4.698689	4.715898	5.756281	4.347734	3.67954	4.161307	4.52715	3.811046	5.214016	4.118869	4.321404	4.111121	4.642999	3.085569
PDP1	4.508498	4.609442	4.746919	4.565392	4.751684	4.322991	4.463882	5.017215	4.834685	2.518807	4.335781	5.108931	3.800639	3.466946	5.136831	4.248969	3.842511
PDP2	2.229451	1.175599	2.423826	0.6245274	2.196334	1.445773	2.351253	2.167185	2.398067	1.681431	1.841318	1.839973	2.333223	2.529052	1.710254	1.711951	1.759801
PDPK1	4.934006	4.861729	4.709087	4.387356	4.868644	5.057923	4.864407	5.109546	4.795776	5.105532	4.627833	4.896825	4.683326	4.904009	4.411672	4.85894	4.115899
PDPN	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-5.954615	-7.702045	-7.526643	-7.766103
PDPR	6.34066	6.115024	6.724818	4.826247	5.986973	5.45359	7.087398	5.545836	6.538988	6.658784	6.777431	5.853388	6.06364	6.905274	5.847465	5.553599	6.001634
PDRG1	2.420215	1.547769	2.049938	-0.6062795	1.875904	1.353497	2.222765	1.527041	1.873903	2.183988	2.234159	0.6720909	2.803191	2.431264	-1.275001	1.513181	1.78961
