Regulator	Target	MI	pvalue
STAT5A	PATL2	0.6735365676639687	0.0
CHD1	MED20	0.665160388469966	0.0
KAT2B	BNIP3	0.6414569427467692	0.0
SP2	PKMYT1	0.6517185411249525	0.0
TFAP2C	DYNLL1	0.6798514493927196	2.0267808875651383E-7
TBL1XR1	MKRN2	0.6416820676528092	2.0267808875651383E-7
ELF1	SNX16	0.6911799395276523	0.0
ELK1	SGTB	0.655645344014534	7.115492800746637E-5
ELF1	SNX10	0.6483605149249827	0.0011875589665533148
TFAP2C	HSP90AB2P	0.6754537842718871	7.115492800746637E-5
KDM1A	CDC16	0.6639207514637144	0.0011875589665533148
FOXM1	FAM178B	0.6033240027698278	7.115492800746637E-5
KDM1A	CDC23	0.6241330198065799	2.0267808875651383E-7
MXI1	NUDT4	0.6813845002314954	0.0
MXI1	NUDT5	0.6701251249451434	0.0011875589665533148
ATF1	FAM200A	0.6319531483448497	7.115492800746637E-5
FLI1	EP400NL	0.6304310312990206	0.0011875589665533148
CCNT2	CAPN7	0.6446135145347086	0.0
GTF2B	RLN1	0.6879114517597879	3.938213563037252E-6
CCNT2	CAPS2	0.5680319453053888	0.018184724233354377
NCOR1	DPRX	0.6223374824056233	0.0011875589665533148
HCFC1	GHDC	0.6554645138388887	0.0
NRF1	COL5A3	0.6072477850479063	0.018184724233354377
CHD4	MPHOSPH9	0.6354444729686402	0.0
SMARCC1	WISP1	0.6659955420289768	7.115492800746637E-5
THAP1	KHDRBS1	0.6093364793294415	0.0011875589665533148
HSF1	CTTNBP2	0.6266841607598023	9.824611124642502E-9
CBX3	GCGR	0.7390737877120872	0.0011875589665533148
ZNF143	SNAPC4	0.6753314738811439	0.0
CBX3	LARP4B	0.6096222027990674	0.0011875589665533148
USF1	DAZAP2	0.6014683187215935	0.0
GTF3C2	WDR87	0.6373646864348845	2.0267808875651383E-7
GTF3C2	WDR88	0.6780607607321778	0.0
GTF3C2	WDR90	0.6239890875253099	3.938213563037252E-6
BCL3	PELI1	0.6980618483412796	9.824611124642502E-9
ZC3H11A	RPP21	0.6491008112149282	3.938213563037252E-6
RBBP5	ODF2L	0.6394460709985519	7.115492800746637E-5
HCFC1	COX8A	0.5920862172158347	0.0011875589665533148
HDAC6	CHST13	0.6485439751271757	0.0
HCFC1	COX5A	0.6512210395788351	7.115492800746637E-5
MXI1	GYPB	0.6704108076765088	0.0
MXI1	GYPC	0.6854002640777179	0.0
MXI1	GYPE	0.6340971481590448	3.938213563037252E-6
SMC3	ARHGAP12	0.6326955163932259	3.938213563037252E-6
SMC3	ARHGAP15	0.6565074321965799	0.0
MYBL2	PVRL3	0.640395101048524	9.824611124642502E-9
ZNF143	TEX101	0.6044327343300805	3.6387448609787043E-10
GATA2	PET112L	0.694625143654102	0.0011875589665533148
MXI1	LY6G5C	0.6120674226868967	0.0
KDM5B	IFT81	0.6463970505689274	0.0011875589665533148
KDM5B	IFT74	0.6556170518871406	0.0
CEBPZ	FKBP3	0.6946409191299758	7.115492800746637E-5
GATA3	FAM69A	0.7274559789026084	0.0
ESRRA	TBC1D10C	0.6968152416071349	7.115492800746637E-5
POLR3A	HAUS6	0.5877822062981694	3.938213563037252E-6
POLR3A	TUFM	0.6417395296773992	0.018184724233354377
PAX5	CD19	0.6869254156554732	0.0
CEBPZ	NANP	0.6393658488927312	0.018184724233354377
ZBTB7A	ZNF804B	0.6476926240293226	0.018184724233354377
ARID3A	ZC3HAV1	0.6942212045139797	0.0011875589665533148
NCOR1	E4F1	0.6154650942033199	0.018184724233354377
PAX5	CD74	0.6895310915950703	0.0
BRF1	ANKS3	0.6716580869993172	2.0267808875651383E-7
CCNT2	SEC24C	0.7490915935867761	0.0
CEBPZ	NAE1	0.6330908639501632	3.938213563037252E-6
UBTF	ZC3HAV1L	0.6136410765783906	0.0
NR2C2	GEMIN5	0.5809200768865515	0.018184724233354377
ZNF384	NECAP1	0.667096116218951	0.0011875589665533148
CBX3	GART	0.6202027989397224	2.0267808875651383E-7
FLI1	RRAGD	0.6450551372914504	9.824611124642502E-9
CEBPZ	HSPB1	0.6557622549977871	0.0
POU5F1	WNT11	0.6413400990388703	0.0
POU5F1	WNT16	0.7042351460456245	0.0
GATA3	OXNAD1	0.7567015989791677	3.938213563037252E-6
HDAC6	ARMCX5	0.6618471566586125	0.018184724233354377
SMARCC1	IL11	0.6850776246501351	0.0011875589665533148
ZBTB7A	ZNF702P	0.6461402809264999	0.0011875589665533148
RBBP5	USP8	0.6573020156691622	7.115492800746637E-5
USF2	ILF2	0.651643148627609	0.018184724233354377
BDP1	ALS2	0.6691303712036534	0.0
SMARCC1	NGLY1	0.6318381366047011	0.0011875589665533148
USF2	TBC1D17	0.6588824014751766	0.0011875589665533148
ELF1	SP110	0.6621403488925535	2.0267808875651383E-7
SMARCC1	ILF2	0.6102826112743286	3.6387448609787043E-10
RXRA	LRRC2	0.6508676399145161	0.0
SP1	P2RY11	0.6538877328500081	0.0
CCNT2	WARS	0.6394069235535	3.6387448609787043E-10
KAT2B	C8orf56	0.6117067868391227	2.0267808875651383E-7
IRF3	MBD2	0.6832432249996623	0.0
KDM5A	HARS	0.6095194177913148	9.824611124642502E-9
MXI1	SLC6A9	0.6886415307382756	0.0
ELK1	POFUT1	0.6044557559485575	0.018184724233354377
HCFC1	LOC647979	0.7253359210159053	3.938213563037252E-6
ZC3H11A	INTS5	0.6074110531345221	3.6387448609787043E-10
ZC3H11A	INTS9	0.6377709823027274	0.0
TAF7	C17orf97	0.6605674367327738	9.824611124642502E-9
TAF7	C17orf81	0.7401812534269828	0.0
MAZ	COG7	0.6246770738715712	9.824611124642502E-9
ZNF143	KLHDC3	0.6324113374913201	2.0267808875651383E-7
HMGN3	ZNRF1	0.6262229102233677	3.938213563037252E-6
GTF3C2	SLC26A11	0.6006317014299208	0.0011875589665533148
SMC3	TOP3B	0.6799002308383754	0.0
CHD1	ENSA	0.6450524217924661	3.938213563037252E-6
CBX2	ANKRD28	0.6760988299062902	0.018184724233354377
TRIM28	PPM1B	0.6542476798937646	3.938213563037252E-6
TRIM28	PPM1D	0.6374254941919356	3.6387448609787043E-10
KAT2A	NGLY1	0.6896424803088456	0.0
MXI1	NUBP1	0.6162517133364622	9.824611124642502E-9
IKZF1	SLC22A20	0.5704125314735674	0.0011875589665533148
GABPA	GORASP2	0.7033400050929551	0.0
POLR3G	SAGE1	0.6336646625450951	0.018184724233354377
NFATC1	ESYT1	0.6323609759092168	7.115492800746637E-5
SP1	SPOPL	0.6518304914383605	3.938213563037252E-6
KDM1A	SAMD1	0.6305306226383821	0.0
H2AFZ	INTS5	0.6607089128511212	0.0
RBBP5	SUMO3	0.6794117499047562	0.0
NR2C2	FLRT1	0.6025295209332876	7.115492800746637E-5
ELK4	WIBG	0.6899403825957809	0.018184724233354377
E2F1	MYBPC1	0.6421281737830614	0.0
SMARCC2	PRPF4B	0.7088666633175286	0.0
CBX3	GNL2	0.6472349216849901	0.0
CHD1	ETV6	0.7442639118894554	0.0
SMARCC1	IPO5	0.5955967291023012	0.018184724233354377
USF1	CCNB1IP1	0.6122092059145773	0.018184724233354377
CBX3	GMNN	0.6402968322476402	3.938213563037252E-6
STAT5A	MYBL2	0.8147809088270277	0.0
BDP1	API5	0.6038047310087457	0.018184724233354377
CHD1	PRPF4B	0.6403460286143068	0.0
PML	C10orf55	0.6550183657035851	0.0011875589665533148
CCNT2	CBLN1	0.6429195940152977	3.938213563037252E-6
UBTF	SH3RF2	0.6160045834185458	7.115492800746637E-5
PHF8	WDR5	0.641745656506268	0.018184724233354377
SREBF2	C14orf156	0.6049165245262375	0.0011875589665533148
HDAC2	MCCD1	0.6760907092823585	0.0
HDAC2	MCCC2	0.6549174776262414	0.0
SUZ12	NUFIP1	0.6859748470392997	0.0011875589665533148
ZNF274	MED12	0.6232074876882134	7.115492800746637E-5
ZNF274	MED13	0.6241490333386057	3.938213563037252E-6
TRIM28	PPDPF	0.623926082923368	0.0011875589665533148
NFYA	HIC1	0.6461352721304866	7.115492800746637E-5
MAFF	GABARAPL1	0.6896632302591905	0.018184724233354377
HCFC1	H1FX	0.7247734261088062	0.0011875589665533148
SMARCC1	UMODL1	0.6484633825567766	7.115492800746637E-5
ZNF274	HSPA14	0.6449625550995298	0.0
SMARCC2	PRPF39	0.6316751308634366	0.0011875589665533148
MAFK	CREBBP	0.6252045121221231	9.824611124642502E-9
MAZ	CSF2	0.6327648403210946	0.018184724233354377
HCFC1	GPT2	0.6193079260853513	0.0011875589665533148
CEBPZ	MED4	0.6998428007053258	0.0
CEBPZ	MED6	0.6649842643785746	0.0
PRDM1	SNORA44	0.6307999497859835	0.018184724233354377
RUNX3	RPL13AP17	0.6642755291080608	0.0011875589665533148
ATF2	NUDT6	0.6758990515595731	0.018184724233354377
CHD1	ERN1	0.6181884362089674	0.0011875589665533148
SMARCC2	TRNP1	0.6795727302741724	0.0
RBBP5	APEX1	0.6139944865247828	0.0011875589665533148
SMARCB1	SUPT4H1	0.6587201896572372	3.938213563037252E-6
KAT2B	OPTN	0.6497777344839756	3.6387448609787043E-10
SMARCC2	PATZ1	0.6335667200653228	0.018184724233354377
MYBL2	GSDMA	0.7148867494099239	0.0011875589665533148
SMARCC1	ING5	0.6592457718217116	0.0
MXI1	WASH7P	0.6459917412358447	0.0
ZNF384	CWF19L2	0.6528464131675561	2.0267808875651383E-7
STAT5A	CARD11	0.7188747658919744	0.0
BCLAF1	PHF3	0.650140814304547	0.018184724233354377
SUZ12	PRPF6	0.703541870228003	3.938213563037252E-6
NFYB	GABPB1	0.6612134980138983	0.0
ZNF263	BICD1	0.6212886405055534	3.938213563037252E-6
TAF1	FBXL8	0.621397715679154	0.0011875589665533148
CEBPZ	EFCAB7	0.6508534342271756	0.0
NFYB	C14orf166	0.6439479522294088	7.115492800746637E-5
NFYB	C14orf147	0.6608864935400048	9.824611124642502E-9
NFYB	C14orf159	0.769698878151243	0.018184724233354377
GATA2	PLBD1	0.6634748299449129	9.824611124642502E-9
NFYB	C14orf138	0.59718418564729	0.0011875589665533148
NFYB	C14orf109	0.6647532884695693	0.018184724233354377
CCNT2	XPNPEP1	0.6923687268815261	0.0011875589665533148
KAT2B	KPNA5	0.6167878446708662	7.115492800746637E-5
HMGN3	PCCB	0.6230932701749803	0.0011875589665533148
POLR3A	MTERFD1	0.6423871091805331	0.0011875589665533148
ESRRA	ANKRD49	0.663259894861721	0.0
KDM5A	ZBTB17	0.6038706481438296	3.6387448609787043E-10
KDM5A	ZBTB43	0.6209313884436344	3.6387448609787043E-10
SMARCC2	TRPT1	0.6619383977229464	0.0
NCOR1	FOXJ3	0.6789522529134117	0.0
MXI1	C19orf52	0.6179340576186654	3.938213563037252E-6
SMARCB1	EFHC1	0.6684154827349613	0.0
ZNF384	KIAA0947	0.6773302218636104	0.0
NFYA	RAB38	0.626686582890228	0.0
GATA3	CD3EAP	0.7366432024283637	0.0
ATF2	SFRS3	0.7032715176649067	0.0
YY1	ERMAP	0.6191293959873326	0.018184724233354377
ZBTB7A	YES1	0.653759184027626	0.018184724233354377
POLR3A	METTL4	0.6762841083082134	7.115492800746637E-5
POLR3A	METTL9	0.6218914386088263	0.0
HMGN3	PDHB	0.6379596653681783	7.115492800746637E-5
SMARCC1	IDI2	0.6528621008099252	0.0
MXI1	HSF4	0.6373704353231247	0.0
MYBL2	P2RY11	0.6451661963079338	7.115492800746637E-5
CHD2	C10orf2	0.6186884320752469	0.0
CTCFL	GMCL1L	0.6495145841496631	0.018184724233354377
SMARCB1	C20orf12	0.6332401909087776	7.115492800746637E-5
EZH2	CCRL1	0.6142995360070241	7.115492800746637E-5
ELF1	RELB	0.717635405216136	0.018184724233354377
BCLAF1	PKN2	0.6761821161730517	0.0011875589665533148
ELK4	MGEA5	0.6526653026634066	0.0
HDAC6	SMARCB1	0.6350242012848271	0.018184724233354377
CTCFL	PSKH1	0.7548687534102358	2.0267808875651383E-7
MXI1	HPS3	0.6469847920655588	9.824611124642502E-9
CEBPB	SERF1A	0.66040645442235	2.0267808875651383E-7
ELF1	NHLRC2	0.6812126701580787	0.0
SUZ12	LAS1L	0.6530293866218808	0.018184724233354377
STAT5A	CARNS1	0.6961872377600421	0.0
SIRT6	AARS	0.6634263287668415	0.018184724233354377
MXI1	SFRP4	0.6716904072861585	0.0
ETS1	ABI3BP	0.6880205190983939	0.0
SUZ12	LARP7	0.6450795556770182	3.938213563037252E-6
MYBL2	UTS2	0.6674070441222933	3.938213563037252E-6
SP1	AKAP5	0.6458421704089715	7.115492800746637E-5
UBTF	STUB1	0.6898185465334675	0.0
BDP1	RUFY3	0.6765202377043129	0.018184724233354377
TAF7	RMND5A	0.6796297248602238	3.938213563037252E-6
ETS1	SLAMF7	0.669064313771211	0.0
ETS1	SLAMF8	0.6569308731682971	0.0
USF2	RPSAP52	0.6798514040058795	0.018184724233354377
ELF1	LUC7L	0.7342413245224467	9.824611124642502E-9
HSF1	ATP5D	0.6068451337315696	9.824611124642502E-9
MYBL2	NMUR2	0.694809897694021	3.938213563037252E-6
ZNF274	VGLL1	0.6603811837560001	0.0011875589665533148
ZNF384	KIAA0586	0.6905604984791545	0.0
HSF1	CCDC99	0.6355123080442862	9.824611124642502E-9
STAT5A	ABI3BP	0.6575501148782457	2.0267808875651383E-7
NFYA	DENND5A	0.5929874668766357	0.0011875589665533148
ZNF217	PIK3R1	0.6445885972691784	0.0011875589665533148
SMC3	DSCC1	0.6997345669162962	0.0
ESRRA	THYN1	0.6667327406642769	0.018184724233354377
CTCFL	CCDC18	0.64176987964958	0.018184724233354377
TBL1XR1	OCIAD2	0.6147021307671426	3.938213563037252E-6
POLR3A	ANKRD36B	0.6667259491196297	0.018184724233354377
CUX1	GNA15	0.6137198628092908	0.018184724233354377
CTCFL	CCDC11	0.6163252253827147	0.0
CTCFL	CCDC83	0.6370366429032867	0.018184724233354377
CTCFL	CCDC78	0.6595741046870902	0.0
CTCFL	CCDC67	0.6629453521994022	2.0267808875651383E-7
CHD7	TMEM39B	0.6029012957444133	0.0011875589665533148
CTCFL	CCDC55	0.6648471440295446	9.824611124642502E-9
KDM5A	HELQ	0.625432250403062	0.0011875589665533148
SMARCC1	COBRA1	0.6308031742148191	3.938213563037252E-6
MXI1	CISD2	0.6170131033364924	7.115492800746637E-5
MYBL2	FAM70A	0.6753033901675273	0.0
MAFK	ARAP3	0.6109137509268665	0.0011875589665533148
GATA1	EPB41L1	0.6579743128488376	0.0011875589665533148
BRF1	ZNF26	0.62806636006288	0.018184724233354377
BRF1	ZNF34	0.6282414487499656	0.0011875589665533148
BRF1	ZNF12	0.6904014446703006	0.018184724233354377
ETS1	CARNS1	0.656894122873449	3.6387448609787043E-10
CBX3	GUF1	0.6792313753900434	2.0267808875651383E-7
MYBL2	FAM69A	0.688950607836661	0.0
ZNF384	CDKN2AIP	0.6354316164500219	0.0
ZNF384	KIAA0776	0.6292752088322726	0.018184724233354377
MAFF	MAP3K3	0.6170810851849321	3.6387448609787043E-10
HMGN3	GOLGA6L5	0.6341033624246554	2.0267808875651383E-7
IRF3	WDR86	0.626813695060131	0.0
IRF3	WDR88	0.7238839489492651	0.0
ZBTB33	USP14	0.6188047883280686	3.938213563037252E-6
TAL1	ESYT1	0.6279281744231354	9.824611124642502E-9
TBP	RBM44	0.6267635354531357	0.0
POLR3A	SERINC1	0.6637423485682158	0.0
KDM1A	VPREB3	0.6068756176683092	0.0011875589665533148
CEBPB	NUAK2	0.6532489254799441	2.0267808875651383E-7
TBL1XR1	ZNHIT2	0.6266837263621297	0.0011875589665533148
CCNT2	GPATCH8	0.6394100438420051	0.0
ELF1	RALY	0.646135114868703	9.824611124642502E-9
MAFK	C12orf35	0.6457446407466572	0.0
BRF1	PPAN-P2RY11	0.6455571607338069	0.018184724233354377
KDM1A	HNRNPD	0.6148067592395372	0.018184724233354377
NFYA	KTELC1	0.6631417429197309	0.018184724233354377
ELF1	PLEKHA1	0.6361620600207191	9.824611124642502E-9
HMGN3	PAF1	0.5987344474522582	7.115492800746637E-5
ETS1	MSRB3	0.6890767147883514	0.0011875589665533148
ELF1	RBM3	0.6399903258030527	0.0011875589665533148
RXRA	BTBD19	0.7206314612969372	3.938213563037252E-6
ELF1	RBM6	0.6534785180656943	0.0011875589665533148
SMARCC1	UBE2I	0.6418827204816671	0.018184724233354377
CCNT2	NPHP3	0.6757154170363001	0.0
KAT2B	PDHB	0.6202490716669585	0.0
KDM1A	UBIAD1	0.6524613007708321	0.018184724233354377
NR2C2	TBX18	0.697284542286917	0.0
TBP	IMP3	0.6588976926882426	0.0
ETS1	FAM159A	0.7281633689451051	0.0
HDAC2	COL24A1	0.6548968129556404	2.0267808875651383E-7
CBX8	CREB3	0.6451437769428187	7.115492800746637E-5
NFIC	AHCYL2	0.6312632994616268	0.018184724233354377
ETS1	FAM153B	0.7241766912920052	7.115492800746637E-5
ETS1	FAM153A	0.6509813519614505	0.0
FOXM1	ESPL1	0.7349962919448246	0.0
WRNIP1	COBRA1	0.6488114493944513	0.018184724233354377
ATF2	ADNP2	0.7162325252772713	2.0267808875651383E-7
ZBTB7A	SUPV3L1	0.6629989415275223	0.0
PRDM1	FLJ42875	0.7059246738067032	0.0
ZNF274	TMEM71	0.6846364679232873	0.0
ZNF274	TMEM70	0.6425551117852766	0.0011875589665533148
KAT2B	PCCB	0.7040806876021791	0.018184724233354377
STAT5A	UBB	0.7011787197583321	0.0
SP1	ZNRF3	0.6244261659113609	2.0267808875651383E-7
MAFF	SLC16A7	0.6220321155156318	0.018184724233354377
KDM5B	TBC1D9B	0.587963881659351	0.018184724233354377
MYBL2	CD3EAP	0.8741639041651922	0.0
GTF3C2	NCBP2	0.6610208230475672	0.018184724233354377
MAFF	FCER2	0.6717018589085633	0.0011875589665533148
ZBTB33	LUC7L	0.6685712254477083	0.0
GTF3C2	B3GALNT2	0.6504714650195041	0.018184724233354377
CREBBP	NBAS	0.6154932780557523	9.824611124642502E-9
HDAC2	SNORD45A	0.5800135169659808	7.115492800746637E-5
CHD1	GGCT	0.6797751386848484	0.018184724233354377
TFAP2C	SF3B14	0.6028469221307323	3.6387448609787043E-10
MAFF	TMEM132D	0.5858637901612198	0.018184724233354377
SMARCA4	SLC25A40	0.666158429503709	0.0011875589665533148
THAP1	COX11	0.638206889473413	3.938213563037252E-6
ZC3H11A	CCDC129	0.6065203623397317	0.018184724233354377
ZC3H11A	CCDC112	0.7215611246094071	0.0011875589665533148
HMGN3	ASCC2	0.7077256164896157	0.0011875589665533148
GABPA	UBXN8	0.7248685315912828	0.0
GABPA	UBXN7	0.7929357217553628	0.0
SP1	STIP1	0.6701232993069453	3.938213563037252E-6
CBX3	EXTL2	0.6317794841259913	3.938213563037252E-6
GTF2F1	SEPN1	0.7001773126446404	0.0
CBX8	HDAC8	0.6876096551751056	0.0011875589665533148
CREB1	BLVRA	0.6535316627442926	2.0267808875651383E-7
UBTF	CHD1	0.6765902384046916	0.0011875589665533148
UBTF	CHD4	0.6723664500270926	0.0011875589665533148
UBTF	CHD8	0.6382020399354623	3.938213563037252E-6
UBTF	CHD9	0.6645364176226181	0.0
RNF2	PTGFRN	0.6778779313534427	0.0
FOXM1	CKAP2	0.7477419754985665	0.0
TBL1XR1	TIAM1	0.6374943641920523	7.115492800746637E-5
KAT2B	PDE6D	0.6113885216170211	0.0011875589665533148
CHD1	ZFAND2B	0.6433100787220708	0.018184724233354377
NFIC	GAPDHS	0.6101023622340627	7.115492800746637E-5
ZC3H11A	FAM119B	0.6039245882470389	3.938213563037252E-6
CUX1	LRSAM1	0.6083654145857936	9.824611124642502E-9
TAL1	ZC3H6	0.625153092965847	0.0011875589665533148
USF2	ATG4B	0.6112430295211896	0.018184724233354377
MYBL2	VKORC1L1	0.6449496462347455	0.0
ZNF274	C9orf84	0.686335273104976	0.0
ZNF274	C9orf86	0.6415045513250217	7.115492800746637E-5
ETS1	FAM19A1	0.729875227823039	0.0
HMGN3	ZRSR2	0.6673954805941852	9.824611124642502E-9
GTF2F1	SNORA71D	0.6367936850579012	0.0011875589665533148
CHD7	MPP1	0.6127216744027489	3.938213563037252E-6
CHD2	STK40	0.6777336340856815	3.938213563037252E-6
CHD2	STK39	0.6891484943059298	7.115492800746637E-5
NR2C2	YOD1	0.6676096556571555	0.0
USF2	MBD3L2	0.6454021300578199	0.0
KAT2A	UCKL1	0.657429454845725	0.018184724233354377
NFYA	TMED6	0.6276314620898527	0.0011875589665533148
SMARCA4	MPHOSPH10	0.6707311506583956	0.0
TAF7	C5orf44	0.7076051683436074	0.018184724233354377
CHD1	TSPAN3	0.6127633311708162	3.938213563037252E-6
STAT5A	PXN	0.6458361225796726	3.6387448609787043E-10
ELF1	TSC2	0.6195753001821864	0.018184724233354377
GTF2F1	SF3A3	0.6155044205828076	0.0
YY1	NUMBL	0.6769987988496238	0.0011875589665533148
ZNF384	SRP54	0.6111034914537968	3.938213563037252E-6
HMGN3	RNH1	0.7053110217066524	0.0
E2F4	SOX7	0.7109999258020521	0.0
WRNIP1	RFPL1S	0.6061042930378298	3.938213563037252E-6
MAFF	SLC15A4	0.7493055775069385	0.0
H2AFZ	WDR37	0.6700781442344899	0.018184724233354377
BCL11A	SLC39A4	0.6270196223426412	0.0
GTF3C2	PTP4A2	0.686009026436907	0.0011875589665533148
H2AFZ	WDR64	0.6352319147425374	0.0
H2AFZ	WDR65	0.6549178550937651	0.0
GTF3C2	GTF2F1	0.6496145026212337	2.0267808875651383E-7
GTF3C2	GTF2H4	0.6650973079762363	3.938213563037252E-6
CEBPB	ACSL1	0.6335781119655738	7.115492800746637E-5
STAT2	DDX60	0.6595974754522053	7.115492800746637E-5
CBX3	SMC1A	0.616224264200166	0.018184724233354377
UBTF	CDK6	0.70805476513683	7.115492800746637E-5
UBTF	CDK9	0.6667320104869149	0.018184724233354377
E2F6	STK32A	0.6628142114843538	0.0
USF1	MON1B	0.5885755114781579	2.0267808875651383E-7
GABPA	UBTD1	0.6534388460155719	7.115492800746637E-5
H2AFZ	WDR92	0.7208901801977753	7.115492800746637E-5
SMARCC1	MRPL41	0.6735477175630303	2.0267808875651383E-7
SMARCC1	MRPL40	0.6654688871406439	9.824611124642502E-9
SMARCC1	MRPL36	0.665687185695995	0.018184724233354377
SREBF1	RPS6	0.6791729852469485	3.938213563037252E-6
SMARCC1	MRPL27	0.675869492284367	0.0
SMARCC1	MRPL22	0.6513518002064794	3.6387448609787043E-10
HDAC6	TMCO6	0.6217180721555948	3.938213563037252E-6
CCNT2	PXMP2	0.6635131520666755	0.0
POLR3A	AKAP9	0.6419368369631973	0.0011875589665533148
KDM5B	TRIM54	0.6978627688776471	0.0
BDP1	PMPCB	0.6773889356840461	0.0
KDM5B	TRIM28	0.6013276478556777	0.018184724233354377
SMARCC2	TTC32	0.739454630726497	0.0
STAT5A	SP1	0.8011389089205352	0.0
SMARCC2	TTC22	0.6844918767472851	3.938213563037252E-6
SMARCC2	TTC23	0.725609736411577	0.0011875589665533148
MAX	PEX11B	0.6753806737492315	9.824611124642502E-9
E2F6	ITGAV	0.6772919832792157	0.0
YY1	YEATS2	0.6441182985926813	0.0011875589665533148
ZZZ3	THSD1P1	0.6016799370733105	7.115492800746637E-5
CBX3	EEF1E1	0.6392081047163712	3.938213563037252E-6
E2F6	C17orf80	0.738649585767865	0.0
MEF2A	SBK1	0.6910852319513696	3.6387448609787043E-10
ZBTB33	TMX1	0.7126321300855617	3.938213563037252E-6
ZNF274	C17orf42	0.6171812111733087	7.115492800746637E-5
ZNF274	C17orf48	0.6494644581726454	0.0
ZBTB7A	RABL2B	0.7221801080884914	0.0
ELK1	ZNF787	0.6145681282297482	0.018184724233354377
STAT5A	PPP3CC	0.700290993410458	0.0
NFYB	HSPB1	0.6551748182925511	0.018184724233354377
CHD1	UBE2E3	0.6514242917418499	0.018184724233354377
SMARCC1	ITPA	0.6522418208045286	0.0
GATA1	TSPAN8	0.6758244645772715	0.0
ZNF274	C17orf80	0.6585186313721153	0.0
GATA1	TSPAN2	0.6649528936779263	0.0
E2F4	MICALL2	0.6386454362155409	2.0267808875651383E-7
IRF3	NUDT19	0.719883841180389	0.0
ZNF143	HELQ	0.6312491946950164	3.938213563037252E-6
ZNF217	CTSO	0.6345079349154074	0.018184724233354377
ATF2	ZCRB1	0.6691619753614632	7.115492800746637E-5
NFE2	ANKAR	0.6017388455366455	3.938213563037252E-6
STAT5A	MAL	0.6606273616883527	2.0267808875651383E-7
ATF3	GPSM1	0.6178429666896218	7.115492800746637E-5
ZBTB33	HDAC8	0.6150519976088304	0.018184724233354377
CEBPZ	LRPPRC	0.6625212609320869	3.938213563037252E-6
STAT5A	MLL	0.6209588779731131	0.0
SUZ12	C10orf47	0.6210330072470776	2.0267808875651383E-7
E2F6	GOLIM4	0.6813575104466119	0.018184724233354377
NCOR1	BAZ2A	0.7027247360454498	3.938213563037252E-6
TAF7	SNAI1	0.6567548438978844	0.0
SMARCB1	YES1	0.6152718410833949	7.115492800746637E-5
GATA3	SARS	0.6234100515041795	3.938213563037252E-6
TAF1	COX4I1	0.6383128717582117	3.938213563037252E-6
YY1	ABCB6	0.6492232867810743	0.018184724233354377
ZBTB33	SOCS6	0.6358337780892821	3.938213563037252E-6
KAT2B	POLG	0.6159798292710714	9.824611124642502E-9
SP1	CD3EAP	0.8089818851020225	0.0
POU2F2	CDC42SE2	0.5631103565734484	0.0011875589665533148
ZNF274	FKBP3	0.7288273506194032	0.018184724233354377
GATA3	SAA1	0.6207957581829053	0.0011875589665533148
SMARCC1	IRGM	0.6596206130565447	0.018184724233354377
SMARCC2	CXorf40A	0.6618460376713146	0.018184724233354377
CHD1	FNIP1	0.6288561222081471	0.0011875589665533148
MXI1	ACBD4	0.5963875634471886	3.938213563037252E-6
BCL11A	ASH2L	0.6026068699559377	0.018184724233354377
NFYA	C11orf66	0.5965422276797695	7.115492800746637E-5
NFYA	C11orf68	0.6269797339718605	0.0
NFYA	C11orf49	0.6510195306106251	3.6387448609787043E-10
CBX3	LRP11	0.7063703880211029	3.938213563037252E-6
GATA1	UBE2J1	0.632242465484181	0.0011875589665533148
CEBPB	LOC81691	0.6091077053923198	0.0011875589665533148
HDAC6	C2orf44	0.6706297409938069	0.0
ARID3A	NEK10	0.646391862230232	0.018184724233354377
POLR3A	USP3	0.6519707096616171	0.018184724233354377
GABPA	PPWD1	0.6477551450979356	0.0
ZBTB33	CRIPT	0.6231477099553183	0.018184724233354377
KAT2B	PNKD	0.6082769417258569	0.0
ZNF274	HSPB1	0.6432474806246304	0.0011875589665533148
ETS1	PPP3CC	0.628591816828811	2.0267808875651383E-7
NFYB	FKBP3	0.662648133009177	3.938213563037252E-6
FOXM1	SLC38A10	0.6419066670867207	3.938213563037252E-6
GATA3	DTHD1	0.6994807817355532	7.115492800746637E-5
FOXM1	SGPL1	0.6666891312425494	0.0
NCOR1	KDM3B	0.6515105780267574	3.6387448609787043E-10
