name,attr1,attr2,n
PPP4R1,lalala,lalala,PPI
PPP4R1L,lalala,lalala,PPI
PPP5C,lalala,lalala,PPI
PTBP3,lalala,lalala,PPI
PTPA,lalala,lalala,PPI
RBM20,lalala,lalala,PPI
REC8,lalala,lalala,PPI
RP9,lalala,lalala,PPI
RPS6KB2,lalala,lalala,PPI
SPRY2,lalala,lalala,PPI
STK3,lalala,lalala,PPI
STRN,lalala,lalala,PPI
TGFBR1,lalala,lalala,PPI
TGFBR2,lalala,lalala,PPI
TIPRL,lalala,lalala,PPI
TNNI3,lalala,lalala,PPI
TSC2,lalala,lalala,PPI
UBE2A,lalala,lalala,PPI
UBE2D2,lalala,lalala,PPI
ULK1,lalala,lalala,PPI
ULK2,lalala,lalala,PPI
UNC5A,lalala,lalala,PPI
UNC5B,lalala,lalala,PPI
UNC5C,lalala,lalala,PPI
UNC5D,lalala,lalala,PPI
WWTR1,lalala,lalala,PPI
ZNF114,lalala,lalala,PPI
ZNF160,lalala,lalala,PPI
ZNF331,lalala,lalala,PPI
ZNF517,lalala,lalala,PPI
ZNF550,lalala,lalala,PPI
ZNF611,lalala,lalala,PPI
ZNF764,lalala,lalala,PPI
ZNF785,lalala,lalala,PPI
PRKAG2,lalala,lalala,PPI
PRKAG3,lalala,lalala,PPI
PSEN1,lalala,lalala,PPI
RAP1GAP2,lalala,lalala,PPI
RAPGEF3,lalala,lalala,PPI
RAPGEF4,lalala,lalala,PPI
RASD1,lalala,lalala,PPI
RASGRF1,lalala,lalala,PPI
RASGRF2,lalala,lalala,PPI
RCAN1,lalala,lalala,PPI
ROBO2,lalala,lalala,PPI
RUNX2,lalala,lalala,PPI
SCN1A,lalala,lalala,PPI
SIK2,lalala,lalala,PPI
SLC12A2,lalala,lalala,PPI
SLC8A1,lalala,lalala,PPI
SLC8A2,lalala,lalala,PPI
SLC8A3,lalala,lalala,PPI
SLC9A1,lalala,lalala,PPI
SLC9A3R1,lalala,lalala,PPI
SMEK1,lalala,lalala,PPI
SOX9,lalala,lalala,PPI
STAR,lalala,lalala,PPI
SUFU,lalala,lalala,PPI
TP73,lalala,lalala,PPI
TRPM8,lalala,lalala,PPI
TRPV4,lalala,lalala,PPI
TRPV5,lalala,lalala,PPI
TTF1,lalala,lalala,PPI
TTF2,lalala,lalala,PPI
VASP,lalala,lalala,PPI
PRPS1L1,lalala,lalala,PPI
PRPS2,lalala,lalala,PPI
PRPSAP1,lalala,lalala,PPI
PRPSAP2,lalala,lalala,PPI
PTPN14,lalala,lalala,PPI
RANBP1,lalala,lalala,PPI
RB1CC1,lalala,lalala,PPI
RNF146,lalala,lalala,PPI
S100A8,lalala,lalala,PPI
S100A9,lalala,lalala,PPI
SACM1L,lalala,lalala,PPI
SLC9A3R2,lalala,lalala,PPI
STK11,lalala,lalala,PPI
STM7,lalala,lalala,PPI
STUB1,lalala,lalala,PPI
TNKS,lalala,lalala,PPI
TNKS2,lalala,lalala,PPI
TP63,lalala,lalala,PPI
TPT1,lalala,lalala,PPI
TRIM27,lalala,lalala,PPI
UBE3A,lalala,lalala,PPI
USP13,lalala,lalala,PPI
WWP1,lalala,lalala,PPI
WWP2,lalala,lalala,PPI
XIAP,lalala,lalala,PPI
RET,lalala,lalala,PPI
RGS1,lalala,lalala,PPI
TRIP6,lalala,lalala,PPI
VCAM1,lalala,lalala,PPI
RPH3A,lalala,lalala,PPI
RPH3AL,lalala,lalala,PPI
SYTL2,lalala,lalala,PPI
SYTL4,lalala,lalala,PPI
SYTL5,lalala,lalala,PPI
UNC13D,lalala,lalala,PPI
TBC1D10B,lalala,lalala,PPI
TBC1D10C,lalala,lalala,PPI
RIMS1,lalala,lalala,PPI
RABGGTB,lalala,lalala,PPI
RFX2,lalala,lalala,PPI
RFX3,lalala,lalala,PPI
RFX4,lalala,lalala,PPI
RFX6,lalala,lalala,PPI
RFX7,lalala,lalala,PPI
RFX8,lalala,lalala,PPI
TADA3,lalala,lalala,PPI
RPL7L1,lalala,lalala,PPI
RPP30,lalala,lalala,PPI
RRP1,lalala,lalala,PPI
RRAGC,lalala,lalala,PPI
TELO2,lalala,lalala,PPI
SKP1,lalala,lalala,PPI
UBA2,lalala,lalala,PPI
SDHD,lalala,lalala,PPI
TRAP1,lalala,lalala,PPI
VKORC1,lalala,lalala,PPI
SPDEF,lalala,lalala,PPI
SUB1,lalala,lalala,PPI
TFAP4,lalala,lalala,PPI
TGM4,lalala,lalala,PPI
TIMP2,lalala,lalala,PPI
TNPO1,lalala,lalala,PPI
TOP2B,lalala,lalala,PPI
UTRN,lalala,lalala,PPI
ZBTB1,lalala,lalala,PPI
ZNF146,lalala,lalala,PPI
ZNF3,lalala,lalala,PPI
ZNF638,lalala,lalala,PPI
VAV3,lalala,lalala,PPI
STRN3,lalala,lalala,PPI
STRN4,lalala,lalala,PPI
STX7,lalala,lalala,PPI
STXBP2,lalala,lalala,PPI
TXLNA,lalala,lalala,PPI
VPS11,lalala,lalala,PPI
VPS18,lalala,lalala,PPI
VPS53,lalala,lalala,PPI
VTI1B,lalala,lalala,PPI
TADA1,lalala,lalala,PPI
TADA2B,lalala,lalala,PPI
TAF10,lalala,lalala,PPI
TAF12,lalala,lalala,PPI
TAF5L,lalala,lalala,PPI
TAF6L,lalala,lalala,PPI
USP22,lalala,lalala,PPI
TFR2,lalala,lalala,PPI
TFRC,lalala,lalala,PPI
TRIP10,lalala,lalala,PPI
WASL,lalala,lalala,PPI
TGFBR3,lalala,lalala,PPI
TLR2,lalala,lalala,PPI
TYROBP,lalala,lalala,PPI
USP15,lalala,lalala,PPI
WFIKKN2,lalala,lalala,PPI
WT1,lalala,lalala,PPI
ZFHX3,lalala,lalala,PPI
ZFYVE9,lalala,lalala,PPI
ZNF263,lalala,lalala,PPI
ZNF467,lalala,lalala,PPI
VPS16,lalala,lalala,PPI
VPS41,lalala,lalala,PPI
TPTE,lalala,lalala,PPI
TRMT61A,lalala,lalala,PPI
VBP1,lalala,lalala,PPI
VPS4A,lalala,lalala,PPI
VPS4B,lalala,lalala,PPI
VTA1,lalala,lalala,PPI
XRCC5,lalala,lalala,PPI
XRCC6,lalala,lalala,PPI
ZNF624,lalala,lalala,PPI
